book,about_auth
30698761556,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30698770246,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30031408279,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30599395577,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30651283175,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30501913798,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30651283166,"Robin Roberts is the anchor of ABC's morning show Good Morning America. Under her leadership, the broadcast has won three consecutive Emmy Awards for Outstanding Morning program. Prior to that, Roberts was a contributor to ESPN. She is a native of Mississippi Gulf Coast and currently resides in New York City. Veronica Chambers is a prolific author, best known for her critically acclaimed memoir, Mama's Girl which has been course adopted by hundreds of high schools and colleges throughout the country. Her other non-fiction books include Kickboxing Geisha's: How Japanese Women Are Changing Their Nation and The Joy of Doing Things Badly: A Girl's Guide to Love, Life and Foolish Bravery. She has also written more than a dozen books for children and spent two seasons as an executive story editor for CW's hit series, Girlfriends. A graduate of Simon's Rock College at Bard, she lives with her husband and daughter in Hoboken, New Jersey.                        "
30744988985,"Roger Zelazny burst onto the SF scene in the early 1960s with a series of dazzling and groundbreaking short stories. He won his first of six Hugo Awards for Lord of Light, and soon after produced the first book of his enormously popular Amber series, Nine Princes in Amber. In addition to his Hugos, he went on to win three Nebula Awards over the course of a long and distinguished career. He died on June 14, 1995.                        "
30472450701,"Roger Zelazny�burst onto the SF scene in the early 1960s with a series of dazzling and groundbreaking short stories. He won his first of six Hugo Awards for�Lord of Light, and soon after produced the first book of his enormously popular�Amber�series,�Nine Princes in Amber.�In addition to his Hugos, he went on to win three Nebula Awards over the course of a long and distinguished career. He died on June 14, 1995.                        "
30575239490,"Roma Gill has taught Shakespeare at all levels. She has acted in and directed Shakespeare's plays, and has lectured on Shakespeare all over the world.                        "
30722927985,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30575684620,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30716950307,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30725518781,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30709990969,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30657419882,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30748874281,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30524657614,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30423784529,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30748849589,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30732706867,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30651453974,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
30444116483,"Roy Jay Cook was a published author, compiler, and an editor of children's books. Some of the published credits of Roy Jay Cook include 101 Famous Poems.                        "
22922592149,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30739854499,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
22650687536,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30394824875,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30739113360,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
22773328744,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30656983351,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30561757000,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30656919950,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30749091906,"Roy Morris, Jr., is the editor of America's Civil War and the author of Ambrose Bierce: Alone in Bad Company and Sheridan: The Life and Wars of General Phil Sheridan. He lives in Chattanooga, Tennessee.                        "
30697485938,"Samuel Langhorne Clemens (November 30, 1835 � April 21, 1910), better known by his pen name Mark Twain, was an American writer, humorist, entrepreneur, publisher, and lecturer. Among his novels are The Adventures of Tom Sawyer (1876) and its sequel, the Adventures of Huckleberry Finn (1885), the latter often called The Great American Novel.                        "
30692371423,"Sandra M. Gilbert is a distinguished literary critic, professor, and poet. She lives in Berkeley, CA.Arguably America�s greatest poet, Emily Dickinson (1830�1886) published fewer than a dozen of her eighteen hundred poems during her lifetime.Wallace Stevens was an American poet and lawyer.Edna St. Vincent Millay, 1892-1950, was an American lyrical poet and playwright. She is the author of Renascence and Other Poems. She is known by the pseudonym Nancy Boyd.Stanley Kunitz, much-honored poet, was cofounder of the Fine Arts Work Center in Provincetown, Massachusetts, and of Poets House in New York City. He died in 2006.                        "
30556165064,"Sandra M. Gilbert is a distinguished literary critic, professor, and poet. She lives in Berkeley, CA.Arguably America�s greatest poet, Emily Dickinson (1830�1886) published fewer than a dozen of her eighteen hundred poems during her lifetime.Wallace Stevens was an American poet and lawyer.Edna St. Vincent Millay, 1892-1950, was an American lyrical poet and playwright. She is the author of Renascence and Other Poems. She is known by the pseudonym Nancy Boyd.Stanley Kunitz, much-honored poet, was cofounder of the Fine Arts Work Center in Provincetown, Massachusetts, and of Poets House in New York City. He died in 2006.                        "
30669701328,"Shaun McCarthy is a professional playwright for stage and radio. His recent plays have been produced by Bristol Old Vic, Ustinov Studio Bath Theatre Royal and the Katie Read Company, and by BBC Radio 4. He teaches writing for performance at Oxford and Bristol universities. He has written many education titles, including study guides to Shakespeare and modern dramatists, creative writing programmes and literary biographies.                        "
30732602244,"Shaun McCarthy is a professional playwright for stage and radio. His recent plays have been produced by Bristol Old Vic, Ustinov Studio Bath Theatre Royal and the Katie Read Company, and by BBC Radio 4. He teaches writing for performance at Oxford and Bristol universities. He has written many education titles, including study guides to Shakespeare and modern dramatists, creative writing programmes and literary biographies.                        "
30217842250,"Shelley Peterson is the bestselling author of several published novels for young readers, including Stagestruck, Sundancer, Christmas at Saddle Creek, and Jockey Girl. She raises horses at Fox Ridge, her family�s stable in Caledon.Shelley Peterson is the bestselling author of several published novels for young readers, including Sundancer, Christmas at Saddle Creek, and Jockey Girl. She raises horses at Fox Ridge, her family�s stable in Caledon.                        "
30488071230,"Simon Worrall has published articles in the Sunday Review, The New Yorker, The Paris Review, and National Geographic magazine, among others. The Poet and the Murderer is his first book.                        "
30600549934,"Sir Andrew Macphail was a noted Canadian physician and man of letters. The founding editor of the Canadian Medical Association Journal, he also published more than ten books. He was knighted for his literary and military work in 1918. The book for which he is best remembered is The Master's Wife.                        "
30035770233,"Sir Arthur Conan Doyle (1859 - 1930) Conan Doyle is perhaps best known for giving the literary world Sherlock Holmes, but he was also a doctor, journalist and public figure. Arthur Conan Doyle was born on 22 May 1859 in Edinburgh into a rich Irish family. He trained as a doctor at Edinburgh University, and then worked as a surgeon on a whaling boat, and as a doctor on a ship travelling between England and Africa. Afterwards he settled with his family in Portsmouth, working in medicine and at the same time writing. Sherlock Holmes first appeared in 'A Study of Scarlet', published in 1887. This success led Conan Doyle to write more stories involving Holmes and Watson but, in 1893, Conan Doyle killed off Holmes, wanting to develop his serious writing. The public was not happy about the detective�s demise and Conan Doyle was forced to resurrect Holmes. Conan Doyle also wrote non-fiction, and he was knighted for publishing a pamphlet justifying Britain's involvement in the Boer War. He also wrote histories of the Boer War and World War One. Conan Doyle twice attempted to enter parliament, but was not successful. Conan Doyle died of a heart attack on 7 July 1930.                        "
30739426438,"Sir Arthur Conan Doyle (1859 - 1930) fue un escritor escoc�s, c�lebre por crear al detective ficticio m�s famoso del mundo: Sherlock Holmes. A pesar de su amplia y famosa obra literaria, nunca recibi� ning�n premio a lo largo de toda su carrera. Adem�s de escritor, fue m�dico y jugador de f�tbol rugby.                        "
30740202741,"Sir Arthur Conan Doyle (1859 - 1930) fue un escritor escoc�s, c�lebre por crear al detective ficticio m�s famoso del mundo: Sherlock Holmes. A pesar de su amplia y famosa obra literaria, nunca recibi� ning�n premio a lo largo de toda su carrera. Adem�s de escritor, fue m�dico y jugador de f�tbol rugby.                        "
30739629214,"Sir Arthur Conan Doyle (1859 - 1930) fue un escritor escoc�s, c�lebre por crear al detective ficticio m�s famoso del mundo: Sherlock Holmes. A pesar de su amplia y famosa obra literaria, nunca recibi� ning�n premio a lo largo de toda su carrera. Adem�s de escritor, fue m�dico y jugador de f�tbol rugby.                        "
30737632875,"Sir Arthur Conan Doyle (1859-1930) was a British mystery writer, whose characters, Sherlock Holmes and Dr. John Watson, are world renowned and continually being reimagined for the big and small screens.                        "
30738527342,"Sir Arthur Conan Doyle (1859-1930) was a British novelist and historian best known as the creator of Sherlock Holmes. He also wrote historical novels, including The White Company, which he considered his favorite.                        "
30432414014,Sir Arthur Conan Doyle (1859-1930) was a Scottish writer who studied medicine before becoming the writer of the famous Sherlock Holmes series.                        
30737517571,"Sir Arthur Conan Doyle (1859-1930) was a writer and physician. Born in Edinburgh in Scotland, he began writing short stories while studying medicine. His first work featuring Sherlock Holmes, A Study in Scarlet, was published in 1886. He was knighted by King Edward VII in 1902 and became Deputy Lord Lieutenant of Surrey. He stood for Parliament twice, but was not elected. Relentlessly curious about a vast range of subjects, his interests were reflected in the vast array of knowledge that Sherlock Holmes exhibited in his stories. Conan Doyle died of a heart attack at the age of 71.                        "
30738143142,"Sir Arthur Conan Doyle (1859-1930) was a writer and physician. Born in Edinburgh in Scotland, he began writing short stories while studying medicine. His first work featuring Sherlock Holmes, A Study in Scarlet, was published in 1886. Relentlessly curious about a vast range of subjects, his interests were reflected in the vast array of knowledge that Sherlock Holmes exhibited in his stories. Conan Doyle died at the age of 71 and is buried in Hampshire                        "
30740171083,"Sir Arthur Conan Doyle (1859-1930) was a writer and physician. Born in Edinburgh in Scotland, he began writing short stories while studying medicine. His first work featuring Sherlock Holmes, A Study in Scarlet, was published in 1886. Relentlessly curious about a vast range of subjects, his interests were reflected in the vast array of knowledge that Sherlock Holmes exhibited in his stories. Conan Doyle died at the age of 71 and is buried in Hampshire                        "
30704861605,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30733616052,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30740199431,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30737910957,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30720387666,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30404104746,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30738677043,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30707764171,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30527136211,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30739713939,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30715481741,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30738651344,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30699239387,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30665391979,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30702938646,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30529667168,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30697298945,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30733438053,"Sir Arthur Conan Doyle (1859-1930) was born in Edinburgh where he qualified as a doctor, but it was his writing which brought him fame, with the creation of Sherlock Holmes, the first scientific detective. He was also a convert to spiritualism and a social reformer who used his investigative skills to prove the innocence of individuals.                        "
30574893008,"Sir Arthur Conan Doyle (1859�1930) produced more than 30 books, 150 short stories, poems, plays, and essays across a wide range of genres. His most famous creation is the detective Sherlock Holmes, introduced in his first novel A Study in Scarlet. Mark Gatiss is the cocreator of Sherlock.                        "
30739935647,"Sir Arthur Conan Doyle (1859�1930) produced more than 30 books, 150 short stories, poems, plays, and essays across a wide range of genres. His most famous creation is the detective Sherlock Holmes, introduced in his first novel A Study in Scarlet. Mark Gatiss is the cocreator of Sherlock.                        "
30738898100,Sir Arthur Conan Doyle was a British author who is best known for his stories about detective Sherlock Holmes and the adventures of Professor Challenger.                        
30619264087,"Sir Arthur Conan Doyle was a Scottish writer and physician best known for his mystery novels and short stories featuring Sherlock Holmes. He is also famous his Professor Challenger series detailed in: The Lost World, The Poison Belt and The Land of Mist. Doyle studied medicine at the University of Edinburgh. He was knighted in the year 1902, by King Edward, for his services as a volunteer doctor in the Langman Field Hospital at Bloemfontein between March and June 1900.                        "
30329063799,"Sir Arthur Conan Doyle was a Scottish writer and physician best known for his mystery novels and short stories featuring Sherlock Holmes. He is also famous his Professor Challenger series detailed in: The Lost World, The Poison Belt and The Land of Mist. Doyle studied medicine at the University of Edinburgh. He was knighted in the year 1902, by King Edward, for his services as a volunteer doctor in the Langman Field Hospital at Bloemfontein between March and June 1900.                        "
30715441087,"Sir Arthur Conan Doyle was a Scottish writer, most noted for his stories about Detective Sherlock Holmes, widely considered an innovation in crime fiction writing.                        "
30743823784,"Sir Arthur Conan Doyle was a Scottish writer, most noted for his stories about Detective Sherlock Holmes, widely considered an innovation in crime fiction writing.                        "
30699490843,"Sir Arthur Conan Doyle was born in Edinburgh in 1859 and died in 1930.He set up as a doctor at Southsea and it was while waiting for patients that he began to write. His growing success as an author enabled him to give up his practice and turn his attention to other subjects.His greatest achievement was his creation of Sherlock Holmes, who soon attained international status and constantly distracted him from his other work; at one time Conan Doyle killed him but was obliged by public protest to restore him to life. And in his creation of Dr. Watson, Holmes's companion in adventure and chronicler, Conan Doyle produced not only a perfect foil for Holmes but also one of the most famous narrators in fiction.                        "
30609893899,"Sir Arthur Conan Doyle was born in Edinburgh in 1859 and died in 1930.He set up as a doctor at Southsea and it was while waiting for patients that he began to write. His growing success as an author enabled him to give up his practice and turn his attention to other subjects.His greatest achievement was his creation of Sherlock Holmes, who soon attained international status and constantly distracted him from his other work; at one time Conan Doyle killed him but was obliged by public protest to restore him to life. And in his creation of Dr. Watson, Holmes's companion in adventure and chronicler, Conan Doyle produced not only a perfect foil for Holmes but also one of the most famous narrators in fiction.                        "
30697574702,"Sir Arthur Conan Doyle was born in Edinburgh in 1859 and died in 1930.He set up as a doctor at Southsea and it was while waiting for patients that he began to write. His growing success as an author enabled him to give up his practice and turn his attention to other subjects.His greatest achievement was his creation of Sherlock Holmes, who soon attained international status and constantly distracted him from his other work; at one time Conan Doyle killed him but was obliged by public protest to restore him to life. And in his creation of Dr. Watson, Holmes's companion in adventure and chronicler, Conan Doyle produced not only a perfect foil for Holmes but also one of the most famous narrators in fiction.                        "
30563331262,"Sir Arthur Conan Doyle was born in Edinburgh in 1859. After nine years in Jesuit schools, he went to Edinburgh University, receiving a degree in medicine in 1881. He then became an eye specialist in Southsea, with a distressing lack of success. Hoping to augment his income, he wrote his first story, A Study in Scarlet. His detective, Sherlock Holmes, was modeled in part after Dr. Joseph Bell of the Edinburgh Infirmary, a man with spectacular powers of observation, analysis, and inference. Conan Doyle may have been influenced also by his admiration for the neat plots of Gaboriau and for Poe�s detective, M. Dupin. After several rejections, the story was sold to a British publisher for �25, and thus was born the world�s best-known and most-loved fictional detective. Fifty-nine more Sherlock Holmes adventures followed. Once, wearying of Holmes, his creator killed him off, but was forced by popular demand to resurrect him. Sir Arthur�he had been knighted for this defense of the British cause in his The Great Boer War�became an ardent Spiritualist after the death of his son Kingsley, who had been wounded at the Somme in World War I. Sir Arthur Conan Doyle died in Sussex in 1930.                        "
30669040040,"Sir Arthur Conan Doyle was born in Edinburgh in 1859. After nine years in Jesuit schools, he went to Edinburgh University, receiving a degree in medicine in 1881. He then became an eye specialist in Southsea, with a distressing lack of success. Hoping to augment his income, he wrote his first story, A Study in Scarlet. His detective, Sherlock Holmes, was modeled in part after Dr. Joseph Bell of the Edinburgh Infirmary, a man with spectacular powers of observation, analysis, and inference. Conan Doyle may have been influenced also by his admiration for the neat plots of Gaboriau and for Poe�s detective, M. Dupin. After several rejections, the story was sold to a British publisher for �25, and thus was born the world�s best-known and most-loved fictional detective. Fifty-nine more Sherlock Holmes adventures followed. Once, wearying of Holmes, his creator killed him off, but was forced by popular demand to resurrect him. Sir Arthur�he had been knighted for this defense of the British cause in his The Great Boer War�became an ardent Spiritualist after the death of his son Kingsley, who had been wounded at the Somme in World War I. Sir Arthur Conan Doyle died in Sussex in 1930.                        "
30614071022,"Sir Arthur Conan Doyle was born in Edinburgh in 1859. After nine years in Jesuit schools, he went to Edinburgh University, receiving a degree in medicine in 1881. He then became an eye specialist in Southsea, with a distressing lack of success. Hoping to augment his income, he wrote his first story, A Study in Scarlet. His detective, Sherlock Holmes, was modeled in part after Dr. Joseph Bell of the Edinburgh Infirmary, a man with spectacular powers of observation, analysis, and inference. Conan Doyle may have been influenced also by his admiration for the neat plots of Gaboriau and for Poe�s detective, M. Dupin. After several rejections, the story was sold to a British publisher for �25, and thus was born the world�s best-known and most-loved fictional detective. Fifty-nine more Sherlock Holmes adventures followed. Once, wearying of Holmes, his creator killed him off, but was forced by popular demand to resurrect him. Sir Arthur�he had been knighted for this defense of the British cause in his The Great Boer War�became an ardent Spiritualist after the death of his son Kingsley, who had been wounded at the Somme in World War I. Sir Arthur Conan Doyle died in Sussex in 1930.                        "
30737711559,"Sir Arthur Conan Doyle was born in Edinburgh in 1859. After nine years in Jesuit schools, he went to Edinburgh University, receiving a degree in medicine in 1881. He then became an eye specialist in Southsea, with a distressing lack of success. Hoping to augment his income, he wrote his first story, A Study in Scarlet. His detective, Sherlock Holmes, was modeled in part after Dr. Joseph Bell of the Edinburgh Infirmary, a man with spectacular powers of observation, analysis, and inference. Conan Doyle may have been influenced also by his admiration for the neat plots of Gaboriau and for Poe�s detective, M. Dupin. After several rejections, the story was sold to a British publisher for �25, and thus was born the world�s best-known and most-loved fictional detective. Fifty-nine more Sherlock Holmes adventures followed. Once, wearying of Holmes, his creator killed him off, but was forced by popular demand to resurrect him. Sir Arthur�he had been knighted for this defense of the British cause in his The Great Boer War�became an ardent Spiritualist after the death of his son Kingsley, who had been wounded at the Somme in World War I. Sir Arthur Conan Doyle died in Sussex in 1930.                        "
30427317303,"Sir Arthur Conan Doyle was born in Edinburgh in 1859. After nine years in Jesuit schools, he went to Edinburgh University, receiving a degree in medicine in 1881. He then became an eye specialist in Southsea, with a distressing lack of success. Hoping to augment his income, he wrote his first story, A Study in Scarlet. His detective, Sherlock Holmes, was modeled in part after Dr. Joseph Bell of the Edinburgh Infirmary, a man with spectacular powers of observation, analysis, and inference. Conan Doyle may have been influenced also by his admiration for the neat plots of Gaboriau and for Poe�s detective, M. Dupin. After several rejections, the story was sold to a British publisher for �25, and thus was born the world�s best-known and most-loved fictional detective. Fifty-nine more Sherlock Holmes adventures followed. Once, wearying of Holmes, his creator killed him off, but was forced by popular demand to resurrect him. Sir Arthur�he had been knighted for this defense of the British cause in his The Great Boer War�became an ardent Spiritualist after the death of his son Kingsley, who had been wounded at the Somme in World War I. Sir Arthur Conan Doyle died in Sussex in 1930.                        "
