,book
9392,853772835
9393,30699108606
9394,1312111667
9395,30444010921
9396,30139074692
9397,200670575
9398,30752535474
9399,30326120286
9400,30636002211
9401,30298214629
9402,30742533973
9403,30290023727
9404,22844626657
9405,30664938152
9406,17191787980
9407,30747659266
9408,30571132075
9409,30625157041
9410,10523282903
9411,30750360673
9412,30582680275
9413,30709358904
9414,30734067889
9415,17707785044
9416,30588150978
9417,30297676236
9418,30739412081
9419,30660320655
9420,30738366301
9421,821458006
9422,5467386917
9423,30727293018
9424,30697574702
9425,30365538415
9426,30739394056
9427,22608766822
9428,30618397199
9429,30137492543
9430,30694425362
9431,12177372178
9432,30747444060
9433,30726146113
9434,30081805980
9435,215104607
9436,30732345148
9437,30334152781
9438,22505125304
9439,19692518165
9440,30334628483
9441,30137543007
9442,30491449926
9443,30278670550
9444,30712959185
9445,30601441596
9446,2846955772
9447,8716371455
9448,21934867552
9449,1054562001
9450,30276237717
9451,30194171408
9452,30611491101
9453,30737950680
9454,30667097168
9455,9358252772
9456,646683402
9457,30617592259
9458,30720939686
9459,30733444811
9460,30595619999
9461,5833679569
9462,30632401535
9463,22499056791
9464,22408986563
9465,14831130723
9466,30726563659
9467,30081870773
9468,30714061467
9469,30739477974
9470,10523271123
9471,30751223364
9472,30717022932
9473,30562090497
9474,19084570433
9475,30711823764
9476,30148601275
9477,30192158518
9478,17721443228
9479,30096929363
9480,22408220495
9481,12475371461
9482,30614281260
9483,30731314786
9484,30711728119
9485,30696957124
9486,2135347146
9487,30652657928
9488,30749481753
9489,7381428668
9490,30617709582
9491,30655463969
9492,16592408166
9493,30046593667
9494,20805023669
9495,22504943894
9496,30082619209
9497,30687858171
9498,30644956563
9499,308245308
9500,30716328565
9501,30212232337
9502,30566631663
9503,30577432742
9504,30551617347
9505,30558269574
9506,30730779617
9507,14964592419
9508,685589763
9509,30586497432
9510,7469281719
9511,30470497776
9512,30663322454
9513,30370313372
9514,30431586527
9515,30700473087
9516,30430268543
9517,18423141264
9518,30636840530
9519,30392942944
9520,30462961665
9521,30686145593
9522,108755552
9523,20253336960
9524,30436825824
9525,76645772
9526,30629227731
9527,30711757645
9528,22444512425
9529,6934723596
9530,88327549
9531,30726533709
9532,30310715729
9533,30637044415
9534,12115149051
9535,30728834342
9536,1309268661
9537,30709567580
9538,30601020957
9539,17352748070
9540,22193255997
9541,30270377732
9542,30739144343
9543,30577464810
9544,30588269606
9545,30710838135
9546,21432036010
9547,30737192397
9548,30715362761
9549,30278921409
9550,30669611792
9551,19066090005
9552,30529667168
9553,30698078705
9554,30722940027
9555,30037791034
9556,30591479801
9557,30718702228
9558,22582520928
9559,30748350269
9560,10901594942
9561,10606034330
9562,30531549977
9563,13934137750
9564,30743804122
9565,22413529670
9566,1427386843
9567,30475812657
9568,30137482107
9569,137943804
9570,30679102454
9571,30137479614
9572,1318327241
9573,30694564284
9574,30667951652
9575,30732827121
9576,30744251964
9577,30257201458
9578,30749056590
9579,30137501146
9580,30213668473
9581,30739531515
9582,30717019178
9583,16096576979
9584,30651283175
9585,30565968197
9586,6763389530
9587,22903499644
9588,30688831531
9589,30694961211
9590,22836319336
9591,30704853789
9592,22513644941
9593,30697814950
9594,30563079935
9595,12606323898
9596,30137567770
9597,30051210673
9598,30657356236
9599,30433331650
9600,30271093239
9601,4438884573
9602,15226709513
9603,30224853931
9604,30697811862
9605,22517239430
9606,30693195595
9607,30748846636
9608,597753487
9609,30740787457
9610,18279847890
9611,22886525434
9612,30556165064
9613,30698804144
9614,30644247355
9615,30535170189
9616,30733541936
9617,22689747533
9618,30313868170
9619,30714654184
9620,6774819395
9621,22840705120
9622,30162162232
9623,871922545
9624,22887274626
9625,30720482276
9626,30665137886
9627,22655601112
9628,30268849243
9629,22780731705
9630,30419811997
9631,30640191708
9632,5789790
9633,7118763671
9634,22841959913
9635,30708400065
9636,30737207662
9637,30733222547
9638,30745462324
9639,96613293
9640,30605048790
9641,30282663568
9642,30622131515
9643,30698684085
9644,30739785011
9645,30434464380
9646,30721564311
9647,30610281113
9648,30532465204
9649,30605091077
9650,30718798047
9651,22701861458
9652,30663995706
9653,30525560004
9654,30137479600
9655,30601437427
9656,30276520121
9657,30609609749
9658,13172265188
9659,30231197445
9660,14417687896
9661,30579033256
9662,21903270542
9663,5915384045
9664,30488071230
9665,30137584820
9666,30743826637
9667,30739053363
9668,30137497788
9669,30607324639
9670,30457660187
9671,30635590374
9672,30738953716
9673,30575375144
9674,30137537847
9675,30687750406
9676,30137478759
9677,1378529221
9678,30749302860
9679,30738333538
9680,30035346077
9681,30050457810
9682,19375626441
9683,30310726918
9684,22903505297
9685,30137516732
9686,22031927835
9687,30699465257
9688,30315259210
9689,30718510165
9690,30619867173
9691,30738056028
9692,30453458436
9693,30124264894
9694,808461985
9695,30332242505
9696,30749540064
9697,30615888689
9698,30262522349
9699,30600849408
9700,30738700944
9701,30138974855
9702,22702647722
9703,30697656860
9704,30667313762
9705,30642544062
9706,30738642431
9707,30699600637
9708,30697503946
9709,30699173854
9710,30271014209
9711,22516724725
9712,30614735955
9713,30667245722
9714,30193026240
9715,30428423758
9716,22769487172
9717,30586598702
9718,30743824056
9719,30427317303
9720,30699612034
9721,30699011793
9722,30744206069
9723,30597670264
9724,30699640799
9725,30444251221
9726,30609244214
9727,30745471937
9728,30642713507
9729,12755838436
9730,15520750987
9731,22836286216
9732,30313476936
9733,30531354075
9734,30335456011
9735,30331168755
9736,30137476847
9737,30378505836
9738,18830844732
9739,30709036310
9740,22665761590
9741,327683596
9742,30551327217
9743,30699552644
9744,30749515977
9745,30583412437
9746,30599748124
9747,30357620564
9748,30525257109
9749,30653544909
9750,30726484859
9751,30181323875
9752,30727573201
9753,22912252908
9754,30715176093
9755,30494570662
9756,22555717558
9757,30137484925
9758,30606211590
9759,30737960889
9760,30137491654
9761,30562525531
9762,30651524497
9763,7353841817
9764,30037447185
9765,30474438332
9766,30745096684
9767,30554619718
9768,30157862017
9769,30306002976
9770,30586434697
9771,30739629214
9772,19505856
9773,15517308143
9774,22250644337
9775,30745978395
9776,30231799392
9777,30749409086
9778,30509619179
9779,30738625424
9780,30609550913
9781,30363873066
9782,22531841502
9783,30137558844
9784,30697626924
9785,30694769667
9786,30737919403
9787,30271427823
9788,30699890325
9789,1076999843
9790,22905394026
9791,30401811069
9792,4438854577
9793,30718758689
9794,30337394555
9795,30712360049
9796,7290585690
9797,30571069164
9798,30620475961
9799,30631363668
9800,585714466
9801,30622135267
9802,9964118234
9803,30324946175
9804,18644423628
9805,30137477800
9806,30655485400
9807,30566383298
9808,30276383588
9809,30137543969
9810,30165974958
9811,30697455736
9812,22886098615
9813,21590455362
9814,30736436212
9815,30696547625
9816,30529405935
9817,30750378793
9818,22596070641
9819,882270242
9820,30537598617
9821,30662763151
9822,30655273429
9823,30644119322
9824,30614797594
9825,30584201171
9826,30249768225
9827,8105637584
9828,959389199
9829,22922378019
9830,30533409351
9831,11184767
9832,30082091468
9833,30352956107
9834,14895281462
9835,30744231658
9836,30137480265
9837,11083519702
9838,30575351513
9839,30537227370
9840,30268657530
9841,30623130200
9842,9477585836
9843,5668269971
9844,13143754361
9845,30708390790
9846,30655558147
9847,30717118803
9848,30613535022
9849,30740846716
9850,22642971699
9851,22572016690
9852,22655928280
9853,30266664175
9854,30747591894
9855,22785454198
9856,30614830347
9857,20538603338
9858,30337946498
9859,30137537850
9860,30117398341
9861,30709630720
9862,30720520893
9863,22816086488
9864,30719915535
9865,30699234603
9866,30685334841
9867,30635996735
9868,22698780906
9869,30728834341
9870,30713157990
9871,30719856560
9872,30741230248
9873,30738700465
9874,30515250943
9875,22550918654
9876,30643119848
9877,153158340
9878,30335450369
9879,30606171141
9880,30635718993
9881,30739791235
9882,30725525579
9883,20974994847
9884,22504943993
9885,30041412954
9886,19114382974
9887,30697427889
9888,30739937394
9889,30739173813
9890,30691287805
9891,22616280121
9892,30456071560
9893,30723376410
9894,22667841332
9895,5011564050
9896,30456055488
9897,30313999286
9898,30027984531
9899,30627409709
9900,30617845903
9901,30559992514
9902,30665924392
9903,30186903588
9904,16116355778
9905,30740029975
9906,22520787981
9907,30644467867
9908,30313976628
9909,22886173164
9910,30699614457
9911,8995486496
9912,22299303340
9913,30253516673
9914,20653485301
9915,30510625830
9916,30279228933
9917,30699152078
9918,30592930618
9919,30741967055
9920,10921141556
9921,9474855253
9922,30635987749
9923,30137471356
9924,30331177016
9925,30665746868
9926,30137484005
9927,30492637462
9928,30697600854
9929,30666002299
9930,30693288243
9931,30612710779
9932,30307952866
9933,30617472218
9934,30270337291
9935,17899541609
9936,30033172053
9937,30723362175
9938,22777795686
9939,30743053147
9940,21376348571
9941,12745894621
9942,30699614998
9943,30739387613
9944,30109920523
9945,30137543004
9946,30661516954
9947,30714378357
9948,30242660270
9949,30387790006
9950,30509601925
9951,30267729112
9952,1242678490
9953,30282658877
9954,30707465635
9955,30204578305
9956,1285607493
9957,30735907313
9958,30737832110
9959,30407266762
9960,8839959715
9961,30541797400
9962,30699583830
9963,964470310
9964,22408995622
9965,30323993668
9966,10042376519
9967,30733573773
9968,17116501347
9969,9452713542
9970,30285708715
9971,30539246722
9972,30267564013
9973,30706744876
9974,14895281458
9975,30666220920
9976,30329786475
9977,30313008476
9978,30137537845
9979,30698951002
9980,22506238385
9981,30561631558
9982,30655642066
9983,30740762345
9984,22905324356
9985,30698895637
9986,30502736089
9987,10171658179
9988,30603293062
9989,30662327916
9990,30428644979
9991,30313260243
9992,8761721184
9993,30698983701
9994,30548874161
9995,16419499823
9996,30711586017
9997,30710689543
9998,30625921060
9999,22608632972
10000,30669018898
10001,30635997760
10002,12491236640
10003,18486108152
10004,22848126814
10005,30573986905
10006,96377151
10007,30744624497
10008,30662157821
10009,853252347
10010,30694101602
10011,22457125901
10012,30058348625
10013,30550417586
10014,30265928335
10015,22540656773
10016,30647525791
10017,30272456403
10018,18657093030
10019,30267550536
10020,30282667179
10021,30687932142
10022,14461320739
10023,30669082820
10024,30466297620
10025,21998624487
10026,9231483988
10027,30699475230
10028,30668197192
10029,30744728100
10030,30628515004
10031,18840823157
10032,30716423664
10033,30611222010
10034,30239865420
10035,30549675916
10036,6754071634
10037,30575386195
10038,30684747183
10039,30266362437
10040,30616217323
10041,30562682964
10042,30614871113
10043,30749509009
10044,30402646349
10045,30210726235
10046,30739449956
10047,30037639204
10048,30722957830
10049,30584717069
10050,30051758696
10051,1812094786
10052,30666886496
10053,22903509209
10054,30738752239
10055,30604716703
10056,30436826720
10057,30641121003
10058,30428568940
10059,9584620233
10060,30265625342
10061,5467319714
10062,30032277014
10063,206516948
10064,30732705466
10065,30339361477
10066,30605002905
10067,331786960
10068,30738548278
10069,30739866945
10070,30521954149
10071,30697298945
10072,30201078846
10073,30710892145
10074,30723108220
10075,22413527227
10076,20760147400
10077,30742303110
10078,30739676116
10079,30268654708
10080,30711910592
10081,30625293298
10082,30247858060
10083,30575903228
10084,30456890470
10085,3209889895
10086,30568165273
10087,30713291923
10088,30617071885
10089,11682962422
10090,30709000966
10091,30699642628
10092,30625242266
10093,30038863133
10094,30649475710
10095,9145641228
10096,22408970641
10097,30585112698
10098,30310716705
10099,95933827
10100,30740054978
10101,30276690033
10102,30264452580
10103,30733013682
10104,30306098229
10105,30310719622
10106,30270579802
10107,30656863934
10108,3841318070
10109,30737969210
10110,16450862320
10111,30745010991
10112,30523190602
10113,30011584705
10114,30688499368
10115,30064399452
10116,30601054344
10117,30087530515
10118,30398060747
10119,1676969925
10120,30521885670
10121,11990825414
10122,30603709001
10123,30734268233
10124,69711061
10125,30727676077
10126,30741539571
10127,30329782567
10128,1218527692
10129,30239167898
10130,30733462741
10131,30137476939
10132,6774826624
10133,22860237381
10134,30267200445
10135,6253994234
10136,30711794086
10137,30739601443
10138,30697450303
10139,30665505974
10140,30551329923
10141,30700006634
10142,30513501092
10143,30686145687
10144,30737202787
10145,30617716973
10146,30724501563
10147,30429754833
10148,30718700522
10149,30577465814
10150,30683706939
10151,30748286230
10152,30433261287
10153,30128330482
10154,30697265489
10155,30613577072
10156,30264148425
10157,30420365524
10158,30618024719
10159,30586380847
10160,13242170488
10161,20338166054
10162,30257129258
10163,30636614578
10164,30759007765
10165,30615883650
10166,1355866045
10167,30688809929
10168,30695597349
10169,30718136955
10170,30580464983
10171,30594881202
10172,30387674923
10173,9422999
10174,6129361564
10175,22600987149
10176,30407385469
10177,83694333
10178,30715445121
10179,15825062723
10180,22745454557
10181,30699272128
10182,11951847531
10183,30692889483
10184,30323945297
10185,30256679821
10186,30699595889
10187,30577431929
10188,30620489532
10189,30740279364
10190,30742146012
10191,30037361359
10192,30035344692
10193,30627362764
10194,30577417427
10195,30720510465
10196,30137477794
10197,30652056860
10198,20284987218
10199,308405492
10200,30739527798
10201,30665782499
10202,30747637120
10203,30724501632
10204,30575015104
10205,1181077062
10206,30282054549
10207,30619622974
10208,30594405074
10209,30664943900
10210,30137533139
10211,30411965341
10212,57341513
10213,30139079638
10214,22899486496
10215,30714887809
10216,30607743994
10217,30686912643
10218,30708632595
10219,30355554727
10220,8451604477
10221,30697303847
10222,30543104692
10223,30697512587
10224,30472129575
10225,776876776
10226,30697365336
10227,30752629774
10228,30217842250
10229,30456166586
10230,20486898601
10231,30745819816
10232,1223705332
10233,386334032
10234,30288848642
10235,806675088
10236,1046695037
10237,30737571231
10238,9673504602
10239,30719579314
10240,30272818614
10241,30139045862
10242,30636401918
10243,30741857912
10244,30664001973
10245,30272631893
10246,16714225284
10247,1314771778
10248,30266867937
10249,30742308038
10250,11120462429
10251,30301069438
10252,30502710330
10253,21771176815
10254,22857490988
10255,22903502824
10256,30697645517
10257,5467333100
10258,12291014119
10259,30093697654
10260,30039436343
10261,15807602652
10262,30733329150
10263,22762519164
10264,22409979182
10265,15900922195
10266,30620584724
10267,22600955699
10268,30656017677
10269,13489110128
10270,30023261546
10271,99706731
10272,30657521379
10273,30599978248
10274,30714905951
10275,334872266
10276,20653501295
10277,30739795661
10278,30699522623
10279,22513697980
10280,16116352098
10281,30697384317
10282,30725401655
10283,30738545021
10284,22787337580
10285,30715433272
10286,30516511323
10287,30137541553
10288,3890332555
10289,30609307526
10290,30562093954
10291,22787739718
10292,30711388261
10293,30712466452
10294,30738801372
10295,3135114567
10296,12340604983
10297,30699179073
10298,5789908
10299,1079963639
10300,30604205443
10301,885795753
10302,30618454372
10303,30087737830
10304,30736785455
10305,30709926821
10306,30602760914
10307,30699820972
10308,1164652848
10309,30657511135
10310,30703698935
10311,30692810699
10312,22870408799
10313,30137490707
10314,22675915135
10315,30137537849
10316,20637175170
10317,30132029142
10318,22876573758
10319,639331154
10320,30606144130
10321,30574659134
10322,19902955216
10323,21998624495
10324,30661852755
10325,30125425236
10326,30669016042
10327,597298527
10328,30716511722
10329,30716799452
10330,5269592818
10331,22380263421
10332,30543130024
10333,10880700868
10334,30601902277
10335,30643343964
10336,30601277738
10337,30598757801
10338,30720523586
10339,22608633001
10340,30181720845
10341,30514117131
10342,30426272569
10343,30720950813
10344,30712987102
10345,30551147917
10346,22765297048
10347,30631003908
10348,15331172009
10349,19496336416
10350,30651453974
10351,30711597392
10352,30744768309
10353,20638089185
10354,30690587869
10355,4805197435
10356,13014231138
10357,30137493498
10358,30346129427
10359,30738775396
10360,30699091595
10361,30434932927
10362,30699171848
10363,30734664931
10364,8915760
10365,30090245313
10366,203987274
10367,30686227547
10368,22505125174
10369,22900486534
10370,30744087788
10371,30471860012
10372,30699164887
10373,1227066372
10374,30091624299
10375,30566451214
10376,22595820443
10377,30577432472
10378,30630996029
10379,13008746976
10380,11954346186
10381,30738726481
10382,30695688352
10383,30529866685
10384,30456044599
10385,10218614937
10386,30265475405
10387,931734909
10388,22451505879
10389,30596078256
10390,20255302967
10391,30763176055
10392,30698092809
10393,30703593555
10394,22920879927
10395,863143993
10396,30621677474
10397,1269423834
10398,30616496011
10399,30632079761
10400,6094349239
10401,8670140491
10402,30268497741
10403,30607816554
10404,30693681785
10405,30668111239
10406,22911197335
10407,30615923986
10408,30210916909
10409,30718476498
10410,22903512386
10411,30640182187
10412,13552516044
10413,30739019093
10414,30137472309
10415,17959936371
10416,30738961953
10417,17004357222
10418,30042025450
10419,30139042213
10420,22408987144
10421,30240326510
10422,30732909275
10423,30642451834
10424,5467442034
10425,22779211894
10426,30728443160
10427,30583467910
10428,30745476459
10429,30132953036
10430,30728594938
10431,30049198153
10432,998140904
10433,30391930171
10434,2195879888
10435,30699596319
10436,30620926712
10437,7939990892
10438,30577524860
10439,30617053911
10440,1377123325
10441,30656919950
10442,30697705790
10443,22886640621
10444,22618049877
10445,30590097634
10446,30738605079
10447,30327172381
10448,22780680571
10449,13274244915
10450,30697575007
10451,30712203683
10452,30747487934
10453,30661432158
10454,30525849597
10455,5930892391
10456,30749091906
10457,118335126
10458,30699177504
10459,30737259087
10460,30641704150
10461,30695989137
10462,30740758238
10463,10058538700
10464,107350406
10465,6583949028
10466,184854492
10467,970742165
10468,30501913798
10469,30699163602
10470,30282669990
10471,17722731
10472,30732523506
10473,30686147551
10474,30661878117
10475,30048784218
10476,10456472936
10477,30326710083
10478,30557203856
10479,30726406480
10480,30137476937
10481,30272823157
10482,30526720280
10483,30707565032
10484,30699841012
10485,30643432849
10486,22861390834
10487,30575018073
10488,19181163270
10489,30286622616
10490,30555727639
10491,30666271560
10492,30535405143
10493,30562026647
10494,30635446339
10495,1174641597
10496,30109811682
10497,12009742548
10498,30526691629
10499,13281627693
10500,30720541174
10501,30738601025
10502,30251544217
10503,1166217257
10504,30533302473
10505,30747573324
10506,30745388722
10507,30739860789
10508,30575292438
10509,30631418964
10510,6176736642
10511,30744497328
10512,30239535283
10513,30609313011
10514,22870036478
10515,5848925628
10516,30752534836
10517,30551326313
10518,30699466448
10519,105112880
10520,30699419241
10521,22665761593
10522,765765850
10523,30297741791
10524,30011566478
10525,29114167
10526,30296691475
10527,30150444819
10528,30750041803
10529,30699649674
10530,30667080646
10531,30734822510
10532,30667596044
10533,30733510416
10534,30625830604
10535,6350492321
10536,3879462260
10537,30711693763
10538,30740141183
10539,30472018964
10540,12793500988
10541,30669262406
10542,30733869369
10543,30575912646
10544,80381323
10545,30468176206
10546,14026679050
10547,30271289477
10548,30166349804
10549,2035605341
10550,30042851191
10551,30583466927
10552,30644167225
10553,30738543558
10554,30427412476
10555,16278513656
10556,6667787725
10557,30596055090
10558,30733498747
10559,30504101565
10560,30137473212
10561,5239560997
10562,30558003186
10563,22647999288
10564,30710678653
10565,30723061544
10566,30271289478
10567,3230268196
10568,30275033844
10569,30700031271
10570,30671489659
10571,30737060541
10572,18289780879
10573,30442763596
10574,30734765931
10575,30744771928
10576,30740002244
10577,22926440057
10578,30707063884
10579,30708405022
10580,30731173248
10581,30733886837
10582,30697296076
10583,30620485677
10584,30383559039
10585,22531841498
10586,30444959605
10587,30470508667
10588,30652162734
10589,30727509909
10590,30268653673
10591,30688927175
10592,5076863242
10593,30747388212
10594,30703596578
10595,30282658808
10596,30365664481
10597,30642844854
10598,30613137426
10599,8500893089
10600,30744651729
10601,30319994505
10602,30697328536
10603,30688662848
10604,22471105910
10605,30699277168
10606,30688495598
10607,30137476846
10608,30611940223
10609,30522233060
10610,30689068219
10611,30642237193
10612,30161027956
10613,30188161483
10614,1288786367
10615,22895753512
10616,30733212656
10617,30697857353
10618,30580810206
10619,30447004333
10620,30137477803
10621,6517942901
10622,22887906951
10623,30268498567
10624,15571704227
10625,30440715288
10626,10746846404
10627,22520434784
10628,30697503228
10629,30707070577
10630,22556554080
10631,30594509395
10632,8139693
10633,30688586658
10634,30669789444
10635,16640601048
10636,808913060
10637,1161155278
10638,22665165891
10639,30690798937
10640,30129254730
10641,30386114738
10642,30420758627
10643,30271155129
10644,30735793007
10645,30210715271
10646,30722324609
10647,22799317324
10648,30456660081
10649,30740262069
10650,5467385189
10651,1416983867
10652,22903512032
10653,30705000770
10654,30613678291
10655,30743822210
10656,30651154903
10657,30470208418
10658,14964592420
10659,22581901828
10660,30536904043
10661,95982329
10662,30577475856
10663,30598708148
10664,30699111709
10665,30721283381
10666,30577415160
10667,20341695952
10668,62351863
10669,104810526
10670,30620978511
10671,17735375371
10672,30622624252
10673,30573994125
10674,30753557585
10675,35134460
10676,30698080381
10677,3226590185
10678,22895784487
10679,30689858230
10680,30309208681
10681,30636321265
10682,30469281974
10683,22880554655
10684,30037433994
10685,6774823269
10686,30326358244
10687,30494623039
10688,30709921096
10689,30137544970
10690,30717325236
10691,30521296087
10692,30411728127
10693,30551323572
10694,19439927078
10695,30738946313
10696,30732601230
10697,30337730390
10698,30462056333
10699,30313894558
10700,30350245801
10701,30702961548
10702,30695083803
10703,918920774
10704,9390761869
10705,9993658555
10706,30310704173
10707,22817185509
10708,30379264973
10709,30603858645
10710,17053303948
10711,22883449068
10712,731552263
10713,6774801580
10714,30737038481
10715,30686148461
10716,12340604982
10717,30697391740
10718,30749819706
10719,7186183559
10720,30264710531
10721,30741173043
10722,22702895991
10723,30740664094
10724,30699616254
10725,30317043455
10726,30630960707
10727,30230205198
10728,30711738584
10729,30642779805
10730,8997953039
10731,30628763283
10732,30628738301
10733,30280048383
10734,30301419874
10735,30264905180
10736,30551323573
10737,30265965520
10738,30609395929
10739,758566054
10740,30695690043
10741,30405910857
10742,30619924286
10743,30722059143
10744,30334884481
10745,30740171083
10746,1911569602
10747,30458152283
10748,22524127457
10749,30725408032
10750,30565261346
10751,5749388234
10752,30081930524
10753,22606365090
10754,30690850386
10755,30692887046
10756,30734111231
10757,19728405148
10758,30738935193
10759,11380859032
10760,11522952105
10761,30110067523
10762,30743353904
10763,30747666104
10764,30603627291
10765,30388391605
10766,30585800265
10767,30751999477
10768,5472013939
10769,30698962256
10770,30384224095
10771,30728060443
10772,30227492132
10773,16453973034
10774,918148811
10775,30137479880
10776,30613529200
10777,30384226966
10778,19688286078
10779,10042849469
10780,8210373441
10781,22504943895
10782,30625132961
10783,30542291619
10784,30081729866
10785,30125418784
10786,1979534143
10787,3596470670
10788,30645098400
10789,20001365079
10790,30656326826
10791,30470242467
10792,30210683618
10793,30088396369
10794,30663391324
10795,22539793878
10796,22817885441
10797,7664528975
10798,17213179911
10799,30753749420
10800,30738961103
10801,30599538426
10802,30331170606
10803,22698836495
10804,30271448678
10805,30647225221
10806,30447755967
10807,19263134126
10808,13409407147
10809,30699100157
10810,30608552149
10811,30655377740
10812,30641292181
10813,22895755318
10814,30641153113
10815,30050523473
10816,30539274284
10817,30619583875
10818,19246124513
10819,30606198660
10820,30522655591
10821,30499184971
10822,18139639779
10823,12287356064
10824,30651283166
10825,12481311765
10826,30699638201
10827,10529261714
10828,30525420436
10829,20332143727
10830,30259362397
10831,22455138881
10832,30446517041
10833,30521447477
10834,30745287842
10835,17871070369
10836,30751493280
10837,30605324382
10838,22558294406
10839,8570863275
10840,11253297025
10841,30699616324
10842,30747753335
10843,30745605063
10844,30745043095
10845,30687913254
10846,308245306
10847,30498506757
10848,30421678410
10849,30285714688
10850,30652757028
10851,30651323839
10852,30651822518
10853,22420042197
10854,14871608603
10855,9693326998
10856,30727366450
10857,30252917362
10858,22618075376
10859,30599058249
10860,32283616
10861,30451842146
10862,7118763684
10863,30114915073
10864,622094803
10865,30662766753
10866,30699203575
10867,30137490708
10868,30740265924
10869,30754608522
10870,30692428245
10871,17708772870
10872,30266607915
10873,30664002866
10874,30384225045
10875,30137484007
10876,16428300972
10877,30744085798
10878,22597898993
10879,30101071503
10880,16203185355
10881,22861084424
10882,9924260495
10883,30352107844
10884,16371049073
10885,198023592
10886,30713159099
10887,22408996540
10888,30101787039
10889,22660281485
10890,30739210501
10891,30735959689
10892,7189659666
10893,30567491421
10894,22844629754
10895,30430430322
10896,30699167615
10897,30655678110
10898,22413537435
10899,22505126872
10900,30739884291
10901,21375198345
10902,7911087237
10903,30615836171
10904,30723909237
10905,5434713202
10906,30704888353
10907,30622365267
10908,30699090820
10909,30738393099
10910,12173120453
10911,22649198727
10912,30138783301
10913,401064196
10914,30081612195
10915,30606781982
10916,30561352499
10917,30697778524
10918,30644355307
10919,30734678994
10920,30238206130
10921,30613576191
10922,30473921802
10923,30733049088
10924,30619972096
10925,30578469605
10926,30683702793
10927,12418749100
10928,30614994520
10929,30667604905
10930,30720195370
10931,30600071717
10932,30652232244
10933,1311560672
10934,30209626065
10935,30137484008
10936,30699871702
10937,9932081233
10938,30548170116
10939,22515005234
10940,30660326189
10941,275352526
10942,30193190548
10943,30734223677
10944,30156045140
10945,30584462245
10946,22903517140
10947,30747401948
10948,30698991248
10949,22598050828
10950,30280176887
10951,30137493504
10952,30081878372
10953,30697295269
10954,30767866013
10955,30532703475
10956,30546360396
10957,22908459522
10958,30695794293
10959,30716324119
10960,1228530097
10961,7994226089
10962,6975276829
10963,18871605575
10964,30741726832
10965,30352887123
10966,30137478752
10967,30306086355
10968,30310722933
10969,30739325676
10970,22472111279
10971,30721286890
10972,30192234628
10973,30468758113
10974,30454145637
10975,30137476834
10976,30711536929
10977,30415113553
10978,30692951031
10979,30162919846
10980,30728030358
10981,838540873
10982,30273474518
10983,30264711135
10984,30711321726
10985,10039534928
10986,30642149224
10987,30137559503
10988,16120268196
10989,30335076950
10990,30702941672
10991,16603877763
10992,15159625300
10993,9567169301
10994,30622753340
10995,30266848495
10996,30275878340
10997,5789909
10998,30697823177
10999,30709179835
11000,30745726108
11001,30709424564
11002,30060969020
11003,186032294
11004,11910834803
11005,30137483088
11006,363677716
11007,30313716940
11008,30551321662
11009,30533820277
11010,30580457755
11011,30259800471
11012,12536331687
11013,30358759255
11014,30726833888
11015,30284864504
11016,22420041423
11017,30424245163
11018,30302783982
11019,850183995
11020,30686241918
11021,30740762386
11022,6583949033
11023,30191905142
11024,21513404365
11025,30614883395
11026,30212003404
11027,30461472874
11028,12220754485
11029,30739248432
11030,30696676891
11031,30012964182
11032,30475176799
11033,13742998327
11034,30733514960
11035,30738122756
11036,30645694100
11037,30310715375
11038,30731169637
11039,30037440660
11040,30598704089
11041,30708576020
11042,6952306992
11043,30599083566
11044,30737863397
11045,30324407113
11046,30733350246
11047,30738471471
11048,30739567518
11049,30469273677
11050,22400471265
11051,30699614983
11052,62486293
11053,30669081137
11054,30686234096
11055,30491717409
11056,30698785330
11057,30689216268
11058,30558273241
11059,30577531431
11060,30287634991
11061,20010120624
11062,20703541785
11063,30470219023
11064,30697727595
11065,30313260242
11066,13568994105
11067,30350476374
11068,22844627888
11069,30128802723
11070,30036552083
11071,20541513646
11072,30435759904
11073,7997094980
11074,30617231202
11075,30326240665
11076,30253520952
11077,6105381517
11078,30025508471
11079,30259627369
11080,22667813174
11081,30236666434
11082,6774826990
11083,30713150575
11084,1231828374
11085,10374155
11086,30727605201
11087,30508695862
11088,30598918026
11089,30325201974
11090,30738795623
11091,30376943386
11092,81084402
11093,22479003080
11094,22861776793
11095,30454689921
11096,30698685357
11097,30739254030
11098,30573329892
11099,22448796696
11100,8012255
11101,30697715066
11102,14461309865
11103,30621766683
11104,30731122038
11105,30637087791
11106,30695596935
11107,3230268198
11108,853252366
11109,30210829266
11110,30137499236
11111,6524692891
11112,30278232770
11113,19103497180
11114,30733503387
11115,30653927920
11116,30137527815
11117,17899354351
11118,30137472311
11119,30506838503
11120,30382328932
11121,30612007382
11122,22585982483
11123,30514114056
11124,30446518978
11125,30452922431
11126,30669793783
11127,773216652
11128,30237167297
11129,30352081882
11130,1008848992
11131,30577532600
11132,14461312619
11133,30663009853
11134,30650016754
11135,30632210351
11136,30359711706
11137,30700600293
11138,14781999769
11139,22665761597
11140,22082602957
11141,30739181565
11142,30435525104
11143,30744971436
11144,30137562860
11145,30734499285
11146,978561800
11147,30522637275
11148,30141364143
11149,12893200758
11150,30724404845
11151,30268824446
