book,condition
30739949830,very good
30687562914,very good
30719394866,very good
30733026412,very good
22743012987,very good
30500728975,very good
7770530602,very good
2638207388,very good
16934782654,very good
30347698425,very good
22633590413,very good
1472955007,very good
30243595638,very good
30370317074,very good
30282667909,very good
30575239490,very good
30128858842,very good
1174641502,very good
30574896419,very good
21999721347,very good
5560785440,very good
30577537892,very good
696365455,very good
12526351453,very good
30709990969,very good
30720971114,very good
30741066609,very good
277299648,very good
30699085023,very good
30697328530,very good
30699896444,very good
30620472390,very good
30183785718,very good
30698867985,very good
30697554020,very good
30745083947,very good
30740761306,very good
30702949195,very good
30694779310,very good
30443030963,very good
30745475192,very good
1175966145,very good
30242891976,very good
30448833700,very good
30697802520,very good
30718334296,very good
30692788931,very good
30631647594,very good
30354962551,very good
22665761591,very good
30698751346,very good
30661430307,very good
30711925067,very good
30698722525,very good
22382202062,very good
22841507907,very good
30726580255,very good
30713249176,very good
30732878860,very good
30561388582,very good
30656807540,very good
18383511073,very good
30429251015,very good
30241829940,very good
30728068624,very good
30577486697,very good
30747319481,very good
30699462877,very good
30698834339,very good
30351804504,very good
30388206476,very good
30697311398,very good
30738898100,very good
30563023177,very good
30584482107,very good
14081124502,very good
30455492027,very good
609539036,very good
30745601265,very good
30697585622,very good
30743808779,very good
30743861864,very good
30740070714,very good
8178753643,very good
1102094449,very good
30737280785,very good
30531969395,very good
30622722220,very good
30697389889,very good
3367383210,very good
30615939755,very good
30763239745,very good
30327935031,very good
188965348,very good
30551320876,very good
30611940114,very good
30099232337,very good
30738695315,very good
30533416902,very good
30728232982,very good
17004357111,very good
30139066173,very good
30665747424,very good
622346719,very good
30710748628,very good
30669949404,very good
30450475553,very good
30437925839,very good
30697621355,very good
30625160902,very good
30725875689,very good
30101647311,very good
22585196763,very good
30546928909,very good
30425813624,very good
121220168,very good
30732525901,very good
30731346304,very good
30698761556,very good
30503309448,very good
30613900450,very good
30399128298,very good
30527156442,very good
30210706854,very good
30750077050,very good
30717290443,very good
22409081186,very good
30697844668,very good
30750074199,very good
22586126293,very good
22426199166,very good
30728440570,very good
30641299976,very good
30450068460,very good
30704988270,very good
30499170196,very good
14183164195,very good
30507078233,very good
22592723854,very good
30402806157,very good
878378547,very good
22787667822,very good
30414086551,very good
30261630007,very good
30699123883,very good
30699541246,very good
16428300971,very good
30741080006,very good
30738870320,very good
30636272787,very good
30496231265,very good
30737660354,very good
6621191428,very good
30698756688,very good
30251219987,very good
30242286135,very good
30616592114,very good
30711598174,very good
30717294558,very good
30278154367,very good
30223786215,very good
30704447959,very good
30732992040,very good
13230271,very good
30660759304,very good
30384224098,very good
30537467051,very good
18809808484,very good
12868601020,very good
30405426965,very good
30699454983,very good
30702960968,very good
224408800,very good
17816064813,very good
30697066666,very good
313984490,very good
30724510378,very good
21654972556,very good
30664226852,very good
30159779890,very good
30744683501,very good
30194177903,very good
462217850,very good
30719426193,very good
30747536932,very good
30101647309,very good
30748181082,very good
30743778260,very good
30666004061,very good
968846416,very good
30728448484,very good
30473326870,very good
30341786924,very good
30231196213,very good
30346991183,very good
30744292233,very good
30577408895,very good
30650046593,very good
944760790,very good
19683298213,very good
22118940533,very good
206691317,very good
30540572430,very good
30013027383,very good
30748881311,very good
30612321143,very good
30695988368,very good
16844567718,very good
30699112642,very good
30740750333,very good
30693169804,very good
30434758180,very good
30240818161,very good
30734220807,very good
19346640350,very good
632782597,very good
30437842007,very good
286507092,very good
30376666443,very good
30652059442,very good
30260101541,very good
30210712950,very good
30725196554,very good
5862694474,very good
30737249193,very good
22486746003,very good
30420936183,very good
30591006617,very good
30733094287,very good
30625216345,very good
30627537917,very good
14782003162,very good
30309886416,very good
1025548184,very good
30597078102,very good
30692865488,very good
17703341291,very good
17355180073,very good
2457405014,very good
30372027136,very good
30744972193,very good
30573761878,very good
30575389636,very good
22773328744,very good
30694387073,very good
30043265000,very good
30747664661,very good
820457780,very good
30224262367,very good
30742152107,very good
30451807883,very good
18247217793,very good
30368696281,very good
22513526694,very good
30128788308,very good
30699108340,very good
6692559499,very good
30749482407,very good
30352810120,very good
18825604082,very good
30734067783,very good
30073510869,very good
30721565239,very good
30697296517,very good
30474692961,very good
30366404359,very good
11410712384,very good
30745011564,very good
30575338643,very good
30720530275,very good
22448604992,very good
9740283168,very good
30510042299,very good
2203715682,very good
16036418904,very good
16706186722,very good
30619586654,very good
21566948261,very good
30659068080,very good
12923727060,very good
30699399217,very good
30723785682,very good
30734222189,very good
30697301470,very good
30577537211,very good
30210995510,very good
22513611367,very good
11028134293,very good
30347379347,very good
30304821442,very good
22413512049,very good
30174839475,very good
58083459,very good
30737237090,very good
30730813433,very good
30699006677,very good
16954172532,very good
30425774771,very good
20273499113,very good
30718318790,very good
30744645911,very good
4425316690,very good
30694497320,very good
14013189916,very good
30612894444,very good
3152437341,very good
30754098029,very good
30372307428,very good
30657419882,very good
30665753460,very good
11665918957,very good
30732142294,very good
30563079100,very good
30475824363,very good
5233089685,very good
30600726259,very good
30580455290,very good
30300357501,very good
30352084871,very good
30193549303,very good
30737918434,very good
12923709053,very good
30697445567,very good
30546303412,very good
8169459035,very good
30327738198,very good
9276339390,very good
30698401814,very good
12923712092,very good
30643491481,very good
30698903948,very good
30557923377,very good
30367354444,very good
30718581548,very good
30747389802,very good
30663320701,very good
30649620222,very good
30668751743,very good
12831399400,very good
22897306620,very good
2660202863,very good
30741082009,very good
4055674208,very good
30661429025,very good
30741504052,very good
30577420232,very good
30023429921,very good
30099315752,very good
767192230,very good
30750067864,very good
30707438774,very good
20748421144,very good
30577543281,very good
30282663519,very good
30736161619,very good
30699617175,very good
30751987552,very good
30739144281,very good
30723729410,very good
30740760373,very good
30699891759,very good
30423886375,very good
1356103147,very good
30699887748,very good
30691505035,very good
30426777093,very good
30628379894,very good
30131041412,very good
30747666509,very good
30737168023,very good
30731357542,very good
30732884905,very good
17296184836,very good
30314274482,very good
30716747337,very good
30732979370,very good
30741079982,very good
6557239966,very good
30747709949,very good
30741060961,very good
30670316172,very good
30621299787,very good
30607985045,very good
30217219565,very good
30735300806,very good
13474878595,very good
1137950842,very good
30545359764,very good
22823074131,very good
30738166976,very good
30699531833,very good
20760147399,very good
30566739944,very good
30707764171,very good
30717018097,very good
30716488571,very good
1993243968,very good
30337394556,very good
919045129,very good
2203113854,very good
30357267247,very good
30513932316,very good
30697264159,very good
30668746096,very good
30699643528,very good
22585982485,very good
30745585854,very good
30667094559,very good
30747382688,very good
30278807360,very good
30351242890,very good
30739713080,very good
3004369455,very good
1368486363,very good
30264144714,very good
30699453163,very good
30749479282,very good
30252610336,very good
30644602090,very good
30578330576,very good
30758230051,very good
30282665590,very good
22531841499,very good
1229538135,very good
30408296289,very good
1237422408,very good
30575444518,very good
30694779430,very good
30089547168,very good
12163949945,very good
30470504002,very good
22774275920,very good
22572947775,very good
30424357933,very good
30669248177,very good
9337632364,very good
30744404124,very good
30699606015,very good
30699621028,very good
30611812816,very good
30731347775,very good
30719076239,very good
30370975620,very good
10138139589,very good
30188407303,very good
1006601866,very good
30697575030,very good
30743823784,very good
30630035872,very good
3678886360,very good
18666343618,very good
16690803872,very good
30625632588,very good
30711434592,very good
30566796331,very good
1041647386,very good
30699211259,very good
30745597093,very good
30577425551,very good
132528312,very good
22870032921,very good
30707529194,very good
30745957459,very good
30665864208,very good
30383559040,very good
30206237053,very good
30728172742,very good
30724039456,very good
30740315083,very good
30713535675,very good
22383339294,very good
8906304070,very good
18666343630,very good
30703433242,very good
30282664472,very good
30699617442,very good
30724668005,very good
30099318418,very good
30708370308,very good
30697612790,very good
30737385430,very good
30140281496,very good
16706849542,very good
30162467109,very good
30492407529,very good
30712847588,very good
30275624548,very good
30414931671,very good
30664104772,very good
30650024063,very good
30577379569,very good
1362280519,very good
5064367115,very good
30749479835,very good
22555058233,very good
30740400097,very good
30407648464,very good
30614520696,very good
30282659286,very good
22413534568,very good
30453995359,very good
9259715162,very good
30617398212,very good
30668224116,very good
30240259818,very good
8770350770,very good
30287693907,very good
30424257484,very good
30696792698,very good
30743556391,very good
8942622939,very good
30697485938,very good
30747389124,very good
30451825317,very good
11083519703,very good
30184093403,very good
21525839424,very good
30735279975,very good
2576484389,very good
22404108945,very good
30691186562,very good
30577464767,very good
30744595203,very good
30616205458,very good
30260059864,very good
1362660776,very good
30692730592,very good
30597690445,very good
30491727453,very good
30722952502,very good
30744569549,very good
30707750402,very good
30733870358,very good
30321521903,very good
22513679909,very good
259427130,very good
30354833649,very good
8186553039,very good
30656359668,very good
30706813660,very good
30427588018,very good
30738881083,very good
30580459480,very good
30509336632,very good
30623261225,very good
30281324589,very good
30698749252,very good
30725198804,very good
30135802086,very good
30665740719,very good
2154647721,very good
30689108161,very good
30628475989,very good
30744935566,very good
30279209998,very good
8148501479,very good
30748859563,very good
30698916980,very good
30697821642,very good
30696559683,very good
30451862145,very good
30737576537,very good
850316676,very good
30715058953,very good
30462406692,very good
30472024737,very good
30699170978,very good
12923717633,very good
8287033198,very good
30217834094,very good
30607995255,very good
30704998278,very good
30575227451,very good
15855587719,very good
30667374409,very good
30668244273,very good
30662094145,very good
30343892169,very good
30712475202,very good
1256206301,very good
30699408145,very good
10242780695,very good
12009737882,very good
882267978,very good
30703590280,very good
30720937001,very good
30660114636,very good
30443089867,very good
30697973821,very good
30456077203,very good
10405085600,very good
30699541561,very good
22505001773,very good
30712646041,very good
30218864649,very good
30699211260,very good
30699373939,very good
273259618,very good
30131091148,very good
30698204983,very good
30605395166,very good
30420808807,very good
30699170986,very good
30510211660,very good
30419398771,very good
30451803785,very good
30723046083,very good
30697439186,very good
30742712670,very good
30666518042,very good
17004356569,very good
30506896332,very good
30320590442,very good
30736838393,very good
30699494847,very good
30508896190,very good
30706120130,very good
30139087526,very good
11911277529,very good
30651284668,very good
30405726267,very good
30262250233,very good
30753745335,very good
30738478862,very good
22786085710,very good
30211128484,very good
30577408248,very good
30635247143,very good
308848486,very good
30562924855,very good
30715181202,very good
30663393412,very good
30697977197,very good
30739959410,very good
30660762082,very good
22505003903,very good
30531618504,very good
9527162520,very good
30016591715,very good
30512236564,very good
30741552830,very good
30722914811,very good
22680949616,very good
30697383994,very good
30577508390,very good
30749468984,very good
22413816039,very good
22696512710,very good
30648502049,very good
30745033009,very good
30321519030,very good
30617944030,very good
30524657614,very good
22803262123,very good
1072664671,very good
30744988095,very good
30725898203,very good
30697814994,very good
22592672501,very good
30661515150,very good
30732804563,very good
30525556691,very good
30503787880,very good
30468585250,very good
30743825854,very good
13586814399,very good
22605512164,very good
30659660996,very good
30254396505,very good
30447583860,very good
30419073024,very good
22513613662,very good
30749267379,very good
30625148734,very good
252703162,very good
30334569093,very good
30722936247,very good
30699346959,very good
30753757743,very good
30210927008,very good
59118317,very good
30738297097,very good
30572315554,very good
30620154151,very good
30741775330,very good
30724092202,very good
30647701238,very good
6129360905,very good
30725527839,very good
30738596503,very good
22877224285,very good
30738771236,very good
30030806640,very good
30566930899,very good
10300791684,very good
19170875952,very good
30516816936,very good
30335899039,very good
30737300075,very good
30738927283,very good
30378379096,very good
30697565211,very good
732859854,very good
30455491852,very good
30699577021,very good
30412246530,very good
22766098837,very good
30211014235,very good
1091594701,very good
20703570014,very good
30699280318,very good
21578272724,very good
15301278095,very good
30741079163,very good
30697390905,very good
8430643074,very good
30728180313,very good
20657068659,very good
30577475174,very good
30261645489,very good
22513684981,very good
30661438142,very good
30615157427,very good
30718319136,very good
30381794612,very good
20451601730,very good
1159217683,very good
30331173483,very good
30503281430,very good
8362852718,very good
11899403580,very good
30695492046,very good
30698868453,very good
30690858090,very good
30698043799,very good
22861540618,very good
30679123901,very good
30747668934,very good
30746362118,very good
30421581548,very good
8559114216,very good
3685474423,very good
30688509934,very good
30564005025,very good
30721245915,very good
30746180302,very good
30697784402,very good
30664514078,very good
30431106680,very good
30262576954,very good
22519779601,very good
30501461493,very good
30725881362,very good
30660731666,very good
30642361161,very good
30290991936,very good
22781855570,very good
248222574,very good
30711595010,very good
30119425763,very good
22408987863,very good
30349086940,very good
30732949644,very good
22488442863,very good
30749481517,very good
22688900692,very good
30697385714,very good
30694115005,very good
30731292352,very good
8080392568,very good
30745293523,very good
30737578799,very good
12171649760,very good
30740095877,very good
30033008918,very good
167542746,very good
16118374025,very good
30415001340,very good
30699632268,very good
22841020708,very good
30612306841,very good
12612746561,very good
10075525181,very good
196981282,very good
30748862919,very good
30699637817,very good
30516354362,very good
30563028482,very good
30651818808,very good
30592405868,very good
4880340257,very good
30556502311,very good
30256403075,very good
30737400718,very good
30622632127,very good
668798517,very good
30743797653,very good
30738941363,very good
30689050743,very good
30653916821,very good
30749500749,very good
30577523159,very good
1286173022,very good
30697486924,very good
4438854578,very good
1405648593,very good
30446932490,very good
30000172779,very good
30594559728,very good
30699505558,very good
30101647310,very good
30577561312,very good
458628568,very good
30618033122,very good
30725882521,very good
12163950273,very good
1752765559,very good
30735803894,very good
30647532895,very good
30109128474,very good
30573174035,very good
30699887720,very good
30739949546,very good
30738025909,very good
30282668108,very good
30619680148,very good
30532506062,very good
30706697520,very good
30529760610,very good
30698947031,very good
30165724141,very good
30303323811,very good
663419831,very good
30738143142,very good
30239529939,very good
17791647434,very good
30433398353,very good
4438884571,very good
30694773632,very good
30731342242,very good
30714654183,very good
30384225044,very good
30667877562,very good
12923692646,very good
30229908669,very good
2520829699,very good
30628380743,very good
30381797249,very good
309161378,very good
30755614625,very good
30457477755,very good
30710705664,very good
397458844,very good
19179307464,very good
22854045632,very good
21513404364,very good
12092967911,very good
30699367601,very good
30699438056,very good
30519014906,very good
21007442245,very good
586795362,very good
30033783809,very good
13848088954,very good
21768663995,very good
30726247009,very good
30358748525,very good
30648469860,very good
30534934971,very good
30656650012,very good
22823182129,very good
30470517220,very good
30690857226,very good
30614799545,very good
22408987864,very good
30737232798,very good
30403754740,very good
30012577947,very good
30494624072,very good
30739787773,very good
20149334778,very good
1159562664,very good
30718319093,very good
30019554726,very good
30747799813,very good
30717290531,very good
30704087135,very good
149786114,very good
30739329053,very good
30699511369,very good
30636318674,very good
14282326713,very good
30722921536,very good
4374181139,very good
22921512041,very good
30563518991,very good
30300356717,very good
30453546897,very good
30527149798,very good
22479795977,very good
30415063019,very good
30414474133,very good
30444524158,very good
284622700,very good
30745082291,very good
30557138088,very good
30727763912,very good
30133467704,very good
22779150945,very good
30511276914,very good
30381756973,very good
30697524848,very good
30636600660,very good
858519502,very good
9822142693,very good
30667375067,very good
14643101093,very good
30591014226,very good
30447301490,very good
30667993540,very good
30371169279,very good
30694108534,very good
30720520013,very good
794447540,very good
22766035764,very good
30039037309,very good
14883183613,very good
30572391390,very good
30679110615,very good
30496046633,very good
22558108961,very good
30699111694,very good
30695024763,very good
30688848142,very good
30742277107,very good
30749476538,very good
22380105449,very good
30699406172,very good
30653012950,very good
22585125638,very good
30697817208,very good
30494561115,very good
30743792752,very good
30526506953,very good
12059031751,very good
30742353616,very good
30724051396,very good
30709567319,very good
30739882641,very good
30716748263,very good
3158071137,very good
17774286033,very good
12923704447,very good
30537370140,very good
30699413998,very good
22828953015,very good
30697800820,very good
30727530038,very good
30463430286,very good
30712015340,very good
30625460334,very good
30687014348,very good
22522031318,very good
30649484654,very good
30745758189,very good
30697842142,very good
30699891618,very good
231229984,very good
993818640,very good
30740399324,very good
22877225782,very good
22851291355,very good
30237610014,very good
30738940673,very good
30752329914,very good
298886686,very good
22501613,very good
10075504740,very good
20572902643,very good
1155180904,very good
30588893836,very good
30661879260,very good
16021961701,very good
30319781459,very good
30698964103,very good
30653006252,very good
30224849260,very good
30366598500,very good
30645389270,very good
30518384439,very good
316371282,very good
81001641,very good
30697831840,very good
20703541787,very good
30253116910,very good
30593072412,very good
30708395936,very good
11663129913,very good
30561557916,very good
30334765542,very good
589259379,very good
30525421302,very good
2473960297,very good
30424444510,very good
9177465549,very good
7807681083,very good
30737313488,very good
22617901667,very good
30740087691,very good
30743839013,very good
30664518292,very good
30714160787,very good
30650029241,very good
30748199871,very good
928649763,very good
30699651656,very good
389426132,very good
30605807096,very good
30700581385,very good
1392905679,very good
30384225048,very good
30344698912,very good
30025527748,very good
22582931736,very good
22513656251,very good
30309809452,very good
30500722475,very good
30699643730,very good
284059618,very good
22859119394,very good
30721239969,very good
30337397226,very good
30218099808,very good
10267353133,very good
30749329194,very good
22421905256,very good
30645404014,very good
30537354961,very good
30472770046,very good
7510934887,very good
30708395614,very good
30697744227,very good
30741552658,very good
30544765324,very good
22925602128,very good
30724601545,very good
22765000892,very good
20572902644,very good
30699101923,very good
30749711896,very good
30699401394,very good
30737632875,very good
30713157323,very good
30573150820,very good
30644538104,very good
30377221913,very good
15694218510,very good
30555873202,very good
823826802,very good
30745295243,very good
30577460188,very good
30744402542,very good
30467001058,very good
30667386528,very good
30699115970,very good
30749623907,very good
30523689895,very good
30139871655,very good
30698100002,very good
4567263236,very good
30712828551,very good
30716032590,very good
30697811117,very good
30577445671,very good
30593645480,very good
30443520351,very good
30688631147,very good
621772660,very good
1213047026,very good
30650029154,very good
30738398742,very good
30282668035,very good
30621266258,very good
30697634290,very good
30656354859,very good
30288087731,very good
1197931021,very good
30026171067,very good
30737478275,very good
30601064198,very good
30718888572,very good
22686306855,very good
22414932295,very good
14883183388,very good
30707300567,very good
30464444231,very good
30699320191,very good
30591338258,very good
9358252600,very good
30645155215,very good
30295260993,very good
30737942995,very good
14883183611,very good
30593687503,very good
30651282298,very good
30533341179,very good
30745583598,very good
30698083696,very good
30720303539,very good
30621686188,very good
30583035535,very good
30642716967,very good
30457721359,very good
30742717411,very good
18663175643,very good
14883183391,very good
30693681005,very good
30613431281,very good
14963741607,very good
30733202669,very good
30661828839,very good
30697773547,very good
30625157045,very good
30741020854,very good
30262416973,very good
30699424159,very good
30671518373,very good
21158443618,very good
30697825134,very good
30737390988,very good
2076807927,very good
30375204898,very good
30444010921,very good
30139074692,very good
30752535474,very good
30625157041,very good
30297676236,very good
30660320655,very good
821458006,very good
30747444060,very good
30334152781,very good
22505125304,very good
30491449926,very good
2846955772,very good
21934867552,very good
30194171408,very good
30667097168,very good
9358252772,very good
30595619999,very good
5833679569,very good
30632401535,very good
30726563659,very good
30714061467,very good
30751223364,very good
30731314786,very good
30696957124,very good
20805023669,very good
22504943894,very good
30687858171,very good
30212232337,very good
30577432742,very good
30558269574,very good
30586497432,very good
30470497776,very good
30370313372,very good
30436825824,very good
30709567580,very good
30577464810,very good
30529667168,very good
30722940027,very good
22582520928,very good
30743804122,very good
22413529670,very good
30475812657,very good
30694564284,very good
30744251964,very good
30257201458,very good
30739531515,very good
30717019178,very good
30565968197,very good
30688831531,very good
30704853789,very good
4438884573,very good
30224853931,very good
30693195595,very good
597753487,very good
18279847890,very good
30733541936,very good
22689747533,very good
22840705120,very good
30737207662,very good
30434464380,very good
30525560004,very good
30231197445,very good
5915384045,very good
30743826637,very good
30718510165,very good
30619867173,very good
30124264894,very good
30332242505,very good
30615888689,very good
30600849408,very good
30697656860,very good
30738642431,very good
30697503946,very good
30699173854,very good
30743824056,very good
30699640799,very good
22836286216,very good
30531354075,very good
30331168755,very good
30378505836,very good
30599748124,very good
30715176093,very good
30494570662,very good
30738625424,very good
30697626924,very good
30737919403,very good
4438854577,very good
30337394555,very good
30571069164,very good
30622135267,very good
30697455736,very good
30529405935,very good
30750378793,very good
30662763151,very good
30614797594,very good
14895281462,very good
11083519702,very good
30537227370,very good
13143754361,very good
30117398341,very good
22816086488,very good
30635718993,very good
30041412954,very good
30697427889,very good
30456071560,very good
30456055488,very good
22299303340,very good
30635987749,very good
30331177016,very good
30739387613,very good
30204578305,very good
30735907313,very good
30737832110,very good
8839959715,very good
30541797400,very good
964470310,very good
22408995622,very good
30329786475,very good
30313008476,very good
30698951002,very good
30740762345,very good
30502736089,very good
30428644979,very good
30625921060,very good
853252347,very good
22457125901,very good
30058348625,very good
30647525791,very good
18657093030,very good
30466297620,very good
30699475230,very good
30628515004,very good
30239865420,very good
30562682964,very good
30722957830,very good
30584717069,very good
1812094786,very good
30436826720,very good
9584620233,very good
206516948,very good
331786960,very good
30697298945,very good
30710892145,very good
22413527227,very good
20760147400,very good
30742303110,very good
30625293298,very good
30247858060,very good
30456890470,very good
11682962422,very good
30709000966,very good
30699642628,very good
30276690033,very good
30733013682,very good
30306098229,very good
30745010991,very good
30688499368,very good
30601054344,very good
22860237381,very good
30697450303,very good
30700006634,very good
30737202787,very good
30617716973,very good
30128330482,very good
30688809929,very good
9422999,very good
6129361564,very good
11951847531,very good
30577417427,very good
30652056860,very good
30747637120,very good
30139079638,very good
22899486496,very good
30714887809,very good
30607743994,very good
30355554727,very good
776876776,very good
30752629774,very good
30217842250,very good
30456166586,very good
30288848642,very good
806675088,very good
1046695037,very good
30737571231,very good
30139045862,very good
16714225284,very good
30301069438,very good
22857490988,very good
30039436343,very good
30620584724,very good
22600955699,very good
30656017677,very good
30023261546,very good
30714905951,very good
30725401655,very good
30738545021,very good
30715433272,very good
30711388261,very good
30736785455,very good
30709926821,very good
20637175170,very good
22876573758,very good
30661852755,very good
597298527,very good
30716799452,very good
5269592818,very good
30601902277,very good
30181720845,very good
30514117131,very good
30426272569,very good
30651453974,very good
30711597392,very good
30434932927,very good
30734664931,very good
22900486534,very good
30744087788,very good
30456044599,very good
30703593555,very good
30621677474,very good
1269423834,very good
30616496011,very good
6094349239,very good
30607816554,very good
30693681785,very good
30210916909,very good
30718476498,very good
17959936371,very good
30139042213,very good
30732909275,very good
30728443160,very good
30391930171,very good
7939990892,very good
30656919950,very good
22886640621,very good
30712203683,very good
30747487934,very good
30661432158,very good
30525849597,very good
5930892391,very good
30749091906,very good
30740758238,very good
107350406,very good
30732523506,very good
30661878117,very good
30526720280,very good
30707565032,very good
12009742548,very good
30533302473,very good
30575292438,very good
30752534836,very good
30699419241,very good
30733510416,very good
30625830604,very good
30472018964,very good
30669262406,very good
2035605341,very good
30583466927,very good
30738543558,very good
30558003186,very good
30700031271,very good
30442763596,very good
30734765931,very good
22926440057,very good
30383559039,very good
30688927175,very good
30747388212,very good
30282658808,very good
30319994505,very good
30699277168,very good
30161027956,very good
30188161483,very good
6517942901,very good
22887906951,very good
15571704227,very good
30440715288,very good
30697503228,very good
30688586658,very good
808913060,very good
30129254730,very good
30735793007,very good
30210715271,very good
30613678291,very good
30743822210,very good
14964592420,very good
30721283381,very good
30577415160,very good
17735375371,very good
30753557585,very good
35134460,very good
3226590185,very good
30636321265,very good
30411728127,very good
19439927078,very good
30738946313,very good
30337730390,very good
30313894558,very good
30310704173,very good
22883449068,very good
22702895991,very good
8997953039,very good
30280048383,very good
30405910857,very good
30740171083,very good
22606365090,very good
30110067523,very good
30751999477,very good
30384224095,very good
30728060443,very good
30613529200,very good
19688286078,very good
30656326826,very good
30753749420,very good
30447755967,very good
19263134126,very good
30655377740,very good
30641292181,very good
22895755318,very good
30539274284,very good
12287356064,very good
30651283166,very good
30751493280,very good
22558294406,very good
8570863275,very good
30747753335,very good
30745605063,very good
30745043095,very good
30651323839,very good
30651822518,very good
14871608603,very good
30727366450,very good
32283616,very good
30114915073,very good
30754608522,very good
30692428245,very good
30664002866,very good
30384225045,very good
16428300972,very good
30744085798,very good
30352107844,very good
198023592,very good
30713159099,very good
7189659666,very good
30699167615,very good
22413537435,very good
22505126872,very good
30739884291,very good
21375198345,very good
30704888353,very good
30699090820,very good
30738393099,very good
12173120453,very good
30561352499,very good
30238206130,very good
30733049088,very good
30720195370,very good
30584462245,very good
22598050828,very good
30695794293,very good
7994226089,very good
30721286890,very good
30192234628,very good
30711536929,very good
30692951031,very good
838540873,very good
30622753340,very good
30060969020,very good
186032294,very good
363677716,very good
30533820277,very good
30302783982,very good
850183995,very good
30740762386,very good
21513404365,very good
30212003404,very good
30739248432,very good
30645694100,very good
30310715375,very good
30469273677,very good
22400471265,very good
30491717409,very good
30577531431,very good
30287634991,very good
20703541785,very good
30128802723,very good
30435759904,very good
30713150575,very good
1231828374,very good
30376943386,very good
22479003080,very good
22861776793,very good
30697715066,very good
30621766683,very good
3230268198,very good
30210829266,very good
6524692891,very good
30382328932,very good
30612007382,very good
30669793783,very good
773216652,very good
30352081882,very good
1008848992,very good
30577532600,very good
30650016754,very good
30704993195,very good
22455914141,very good
30132985966,very good
1028770198,very good
30381748100,very good
1144957912,very good
30697821389,very good
22900850478,very good
22380780270,very good
30502249036,very good
30182465494,very good
30685445134,very good
30716089130,very good
30697347816,very good
30696392383,very good
22863565592,very good
30531541197,very good
21555533335,very good
30449575042,very good
30721279275,very good
30532474680,very good
30011690974,very good
22586126486,very good
30494565286,very good
30745800728,very good
30509610735,very good
1028273705,very good
20113332880,very good
30667376511,very good
30612306562,very good
16276914141,very good
20939451485,very good
30741108178,very good
20196081871,very good
30357467437,very good
206835290,very good
30128412905,very good
30625825650,very good
30605985359,very good
30741865673,very good
30403757378,very good
30616972958,very good
80650208,very good
30708271048,very good
30695788293,very good
30668217244,very good
30740399098,very good
1329938317,very good
778977190,very good
30318994942,very good
30407125616,very good
30741544532,very good
30705617943,very good
22609490519,very good
30745305109,very good
30577556633,very good
30450385803,very good
14781986165,very good
86167820,very good
30699628941,very good
30697634033,very good
17917054559,very good
30458517817,very good
30264365786,very good
30698852509,very good
30292251084,very good
30648285128,very good
1394872876,very good
30699410723,very good
30662563944,very good
30699599400,very good
12754087774,very good
30558602483,very good
30624773125,very good
10953754268,very good
5694445511,very good
13473864964,very good
30577426496,very good
21910443178,very good
22422247188,very good
30615817657,very good
30502248550,very good
30697586283,very good
30295658266,very good
30648480553,very good
30717023034,very good
30731354275,very good
30426581021,very good
15517306699,very good
30617393816,very good
14560350016,very good
10939742892,very good
811555848,very good
30695830199,very good
30740924203,very good
30738981727,very good
30709180036,very good
30139058880,very good
30697810945,very good
30697319842,very good
30452711052,very good
30511367333,very good
30669902004,very good
30613438336,very good
30635250048,very good
30736436690,very good
30662173987,very good
30486545561,very good
30467000130,very good
30749489188,very good
896656915,very good
22413534570,very good
22513672719,very good
30697817968,very good
22859150760,very good
30740382706,very good
30699165846,very good
30707128199,very good
30462734115,very good
30516936449,very good
30738568395,very good
30647314414,very good
22665761602,very good
10090222862,very good
30697492085,very good
30671498185,very good
30551324253,very good
30385991848,very good
30185189044,very good
416818656,very good
20073052302,very good
30419968880,very good
30117403562,very good
30724107774,very good
22412093560,very good
30750417976,very good
2845020491,very good
30699380715,very good
30732910518,very good
30352015316,very good
22682211802,very good
19182181963,very good
30430210491,very good
30029139826,very good
9456737726,very good
5467321453,very good
30725194108,very good
30530806833,very good
30232527863,very good
30657596770,very good
30604164333,very good
30739222142,very good
5870450785,very good
30560891705,very good
7049342160,very good
30431535262,very good
30725194237,very good
7832580979,very good
22868366440,very good
30577410898,very good
30394039645,very good
30732877393,very good
30421221989,very good
9841085387,very good
30621652493,very good
30525475701,very good
22765057347,very good
30688250155,very good
30588109134,very good
806147341,very good
30362112175,very good
30581656213,very good
30139053157,very good
30737886595,very good
22513613126,very good
30532426690,very good
30732517701,very good
20478811901,very good
16905951321,very good
30721278477,very good
30699393397,very good
30699648225,very good
30733872733,very good
22583034287,very good
30739574154,very good
30743814035,very good
30649664667,very good
30051094576,very good
30632421272,very good
30731354559,very good
30640185476,very good
15915053638,very good
30694553523,very good
5772671629,very good
30689004488,very good
4438839358,very good
30630197849,very good
15066688237,very good
22413537434,very good
30662833572,NULL
30425838269,NULL
1115359369,NULL
1239335062,NULL
22574614745,NULL
22773182451,NULL
10634213567,NULL
30162330579,NULL
22745556192,NULL
5709075621,NULL
30609768171,NULL
30663797167,NULL
30487834402,NULL
30120580011,NULL
30616978431,NULL
22524110709,NULL
30102307085,NULL
9231494500,NULL
22803365843,NULL
30626884269,NULL
30727213508,NULL
18487241338,NULL
