book,binding
30719076239,5
30370975620,5
30219987608,3
10138139589,5
30740517080,63
30699009258,63
30188407303,0
30704753337,5
30357374290,5
30553262148,5
30062602515,0
30551320873,63
30749715135,4
1006601866,5
30301439250,5
30697575030,0
7438596475,2
30737967959,4
30669083911,63
30743823784,5
30578471432,5
30735064236,4
30695496382,0
30747652948,63
853271988,5
30630035872,0
30732522533,5
30666030134,5
30322380092,4
15042198716,3
198587381,4
3678886360,0
22504943904,0
72585199,5
30582431828,4
17051398520,149
22844629750,117
16600508056,6
30137469767,0
10981744050,22
18666343618,120
12906128965,4
30551329044,63
16690803872,5
976636390,11
30669020494,63
30625632588,0
30322058048,0
22422212069,11
11653165607,0
22734127070,0
30555071577,4
30711434592,4
30693699549,3
30037332943,3
30204579977,3
22774264639,0
14043565955,63
30566796331,0
30742138499,63
30082262862,5
13937464456,63
30709122404,63
30697688310,5
1041647386,63
30609663433,0
30699211259,0
30699183193,0
30720524204,0
30735140401,0
30745597093,63
57960667,5
30604514000,4
1945206942,2
30253516371,63
30577425551,0
30137568622,3
30616211826,63
22665761600,2
30405675064,0
22904123465,5
30144698228,5
196947339,0
30699606970,0
132528312,5
22480145369,11
22419211349,4
30748203188,4
30718295636,5
30641149260,5
22870032921,4
30118495082,4
22535154883,90
16519215375,152
30574900061,0
30707529194,4
30739675355,4
30496668343,63
30745957459,63
30665864208,5
30605947373,63
30266985115,6
30509871120,63
30575393334,0
30727746758,0
22606628808,5
30611474137,30
22880742320,63
30383559040,15
10280309706,3
30411722054,5
11120462406,143
30206237053,5
30574897428,0
30728172742,63
30724039456,5
30740315083,4
30500713292,0
30732602244,0
30264898783,6
30713535675,0
22383339294,5
8906304070,5
30605874720,63
30074135525,11
30693485329,5
30597417757,5
30735566072,5
22583024559,92
30727513404,0
17004357492,3
30109967612,3
1041636404,11
19739844464,5
4921229909,3
9908712356,0
30699608802,0
30255357972,5
30552205385,5
30428158741,5
30697384492,63
22794548477,63
18666343630,120
30428569355,0
823826821,63
14419401526,3
30265333369,6
19007299703,6
30428563282,63
30740452289,5
22420043519,20
30703433242,0
19027441736,11
19929505327,3
30548632987,92
30662650258,4
30627514022,0
30282664472,63
14897164087,153
30699617442,8
30724668005,5
9405402910,0
30587547244,5
30742056816,4
17116525739,0
30694787897,0
30099318418,4
1803134620,5
12613821192,51
897912754,4
30137469448,0
30742124790,0
30292851723,4
30921062,63
30716104159,4
17163604030,0
30735106703,0
30505017946,63
30171875029,6
30717832715,0
308245304,63
20154330115,4
30679109109,0
30669702994,5
30453296424,0
22408996555,63
12917532165,63
30270250286,6
30437600035,63
30708370308,63
30604621377,63
30697612790,5
22330013346,5
30699073360,6
14781990291,22
30737315891,4
22594336606,4
20321053675,4
5758022986,0
7262375300,63
30625459214,0
30137480260,0
30737385430,4
30612829502,5
30267528421,6
30256432945,0
7232799225,5
30140281496,0
7360671663,71
30712864233,0
30137460426,0
16706849542,5
30162467109,0
30623070341,5
30575425822,5
30444236510,24
30723223467,5
1408774154,0
30706429804,3
30554314303,3
13175978449,63
22903806850,3
30271998111,6
22844628306,3
30742135032,0
30322295386,4
30268641284,6
30693829714,0
18310960659,3
30137572921,4
30136295921,0
30271428623,6
15173959176,5
30643948175,4
21660993446,0
14461325310,55
30711698104,63
30492407529,0
5467323009,63
30137473208,0
30712847588,0
30606809364,0
30607766643,4
9308934845,7
11307797148,5
30405396618,3
821217069,15
30722342801,5
17289920046,0
30275624548,5
30137476932,0
30414931671,0
1128435369,3
22901180292,5
30664104772,3
30449799389,0
17988219912,6
693244008,5
30737760794,4
30138201394,0
30691007998,5
30650024063,0
30577379569,0
19060939963,0
30746252311,4
1362280519,11
9168474997,4
5064367115,63
995951978,5
30749479835,5
30463158231,5
30499931391,5
22555058233,11
30590967751,63
30740400097,0
30614265669,0
1304500422,103
30407648464,63
30372419023,63
30614520696,5
30428582338,63
30282659286,117
30419529984,0
22413534568,5
30737163908,4
30453995359,0
30137478753,0
22859118723,63
14345160123,63
30733254612,4
9259715162,63
11120462409,88
22880385894,5
30522755977,4
30689350932,0
30617398212,0
30668224116,5
30240259818,0
30687553204,4
30606888542,7
8770350770,5
30287693907,2
249091258,4
30266293124,6
30595766956,4
22571528217,4
30137524700,4
30282658890,63
30464051307,4
30585347721,0
3230268197,3
30616217359,63
30745158504,5
30508713210,0
30686147481,63
30733547355,4
2852738685,5
30424257484,0
30696792698,4
30733147845,4
17744136306,63
30324756205,4
30391925830,0
30693201042,0
30303040859,5
30743556391,4
22924800885,0
30371501380,63
30269449281,6
30082303170,3
76653800,71
1174435693,3
30739743409,4
30295952701,0
8942622939,0
30570011962,4
30661453910,5
30589393523,106
975731939,4
11254999557,3
18644421843,0
30438906834,5
30697837428,63
30691993712,0
30587634545,5
30697485938,5
30377316722,63
1071473868,20
5467365175,63
30575352944,5
30471161509,0
30747389124,0
30451825317,0
30699070163,5
30615969322,3
11083519703,0
30699307001,0
30737435625,4
30339328685,4
30748246559,11
30184093403,22
30737874872,4
30710533240,0
22408997126,63
30445042201,0
20722172216,2
30358789301,5
30702935530,0
21525839424,5
30628142217,63
30441746897,4
30585203150,5
18977884101,5
22408970116,63
22707166985,63
22765278864,63
16323959286,11
30651594174,11
12392232895,3
30035770233,5
30655702234,63
30735279975,63
20399170187,63
30563797575,0
30717741992,63
500778315,4
2576484389,0
22535152806,69
9742411001,4
22404108945,5
30698770246,5
30691186562,5
8683839162,63
30733502362,4
30239615589,5
30310721089,63
30275771191,4
30716746941,63
30174069054,11
30743710927,4
22901331884,5
22641192050,3
30577464767,0
30744595203,5
30616205458,5
30260059864,4
1036123931,3
30568590703,0
30717321361,5
30334124235,5
30738069511,4
1362660776,5
30613215778,0
30692730592,0
93651687,4
30534613598,5
30697830029,63
74267172,4
22533413916,3
30597690445,63
30700168003,4
30642318602,4
30492630935,0
30697800841,0
30738417648,4
75326809,3
9309448195,5
3017673348,63
30506714314,0
30699378477,0
30491727453,5
30669697251,0
30490800249,5
19675227218,0
30588750974,0
30282661522,117
11665918956,51
30649384871,0
30722952502,8
30664633613,0
30744569549,63
30707750402,0
30620229292,63
30436794983,0
30520589617,4
30697384429,63
30733870358,10
10335068515,5
30321521903,63
16871413041,0
22732607947,5
30253512829,0
19497620906,18
30465801773,4
30737427652,4
30430889618,4
30520535915,0
30665755067,0
30712761028,4
30568474638,4
1047913592,5
30727537904,0
22513679909,5
30631180641,0
30744348359,5
30616481492,4
30526590236,5
30586058691,5
30428642389,11
619688794,0
30739858827,4
30739748731,4
30739297260,4
30742129215,0
30647738240,0
30746863131,4
22427974563,4
259427130,63
30354833649,5
30505778255,0
30619589297,4
30601411809,5
30738242830,4
30621181506,0
30137484919,0
30267626863,6
30551329925,63
30336816114,0
30744101299,0
8186553039,18
18808047026,11
30741499731,0
30137482103,0
30489049968,0
30206946760,0
30336560867,11
30137484012,0
30315259207,63
30696005079,5
22882317304,5
724618007,5
30692035694,0
30656359668,63
30062567193,0
30686546984,0
12791164471,5
30272461260,6
30577383565,0
30706813660,117
22911929151,5
30137480257,0
30455988405,4
30427588018,5
30606265973,0
30611848959,0
30172302772,63
30518827784,0
30727992359,32
30738881083,4
30580459480,5
30692995390,0
30509336632,63
30282661769,63
30697808233,63
30738591295,4
30149748215,3
30660094909,4
30734929883,63
30253121372,0
18670593497,5
30623261225,0
30551327216,63
30661976960,63
902321458,51
984502876,0
22618054214,0
30747480451,0
30697357757,0
30384720522,71
30622853167,5
13249478451,0
30265475406,6
30281324589,5
30604957867,63
30568022617,0
3879449256,5
30698749252,5
30605180080,0
30275932043,4
30722955381,0
30665880149,0
30605985924,63
12298373925,63
30266737396,6
71954541,4
1236210195,5
30725198804,0
30648093953,63
30135802086,30
22849166916,4
30665740719,63
2154647721,4
30689108161,4
3547448912,3
30734757909,0
20433011563,30
30573850321,5
30049170918,3
30628475989,0
817963113,0
30693367406,0
30744935566,4
14312204249,2
30606164086,63
1156131012,2
30379673975,4
11221316657,0
30667361012,5
14262942574,5
30279209998,5
30137543972,4
30699499073,0
20732397376,15
30046191457,63
30474560305,0
30733143808,4
30656992403,5
5467327675,63
8148501479,5
12453336010,3
30294282982,63
30726544255,0
30735256560,0
12569960633,5
30575348521,5
22398882985,15
30410507496,63
13686906972,5
30265368419,6
30748859563,63
30698916980,0
30697821642,5
30583390236,0
30693610099,0
30696559683,63
30451862145,0
30737576537,4
30564354676,5
893249769,5
30601279714,4
898001305,159
1014249481,4
30669021289,63
30551320875,63
8886920656,2
850316676,5
30574222692,0
30611112157,0
30137479612,0
30604897613,0
30137532687,4
30715058953,63
30662352921,4
30739864692,4
6774816150,4
815969151,5
30530747641,0
2212389845,120
30137481208,0
30462406692,0
22585982488,4
30702933653,63
30451406786,0
17371950922,160
30241864143,3
30692945952,117
30472024737,11
22844622472,71
30733249146,4
30738852476,4
30699170978,0
30689742198,5
30740517085,63
20591372091,4
30099036480,162
30519375985,4
30137479616,0
12923717633,127
17309479142,5
30105296320,4
30733508683,4
30617516101,63
16428300969,8
30345939527,0
13942629986,63
30733520949,4
30748874281,5
30301426630,0
8287033198,63
30424869769,30
30217834094,5
30137467649,0
30607995255,5
30589391661,0
30455541753,0
186741428,63
30749501423,5
22737143628,63
30335453204,0
19199525647,0
30704998278,0
429337182,3
30268911142,6
30749710041,4
30575227451,0
30551327230,63
18700775715,0
30739713939,4
30697270008,5
15855587719,5
30137573024,4
30536830771,4
30667374409,5
30668244273,0
30662094145,92
30343892169,0
8155792177,5
587410150,3
30276440488,4
30712475202,5
1256206301,63
30137511905,4
30734884357,0
30699408145,5
10242780695,5
30697616901,63
1026868295,3
12009737882,5
30604964020,63
30749367201,0
30282662778,117
882267978,63
30703590280,5
5852671442,4
30630059468,63
30559387003,0
30325048197,4
30059295880,5
30658535885,6
30162458788,10
30270335382,6
30740175031,4
30720962990,5
30137540346,4
203139294,5
30720937001,4
30601018949,5
30739315285,4
30686154991,63
30699949331,5
13489136959,4
30698281723,5
30606451788,63
30630593604,0
30137544968,4
30573265015,0
30662211120,63
30531024850,63
9314360862,5
30636313044,0
22572119338,3
30366545047,0
8995431339,5
30660114636,0
30443089867,5
30573995131,0
30740734646,3
20223584430,8
20837193306,11
30697973821,47
161605164,5
30596133408,63
20469058220,11
18495574260,4
30744760812,63
104990066,3
30594229749,63
30280312483,4
30714896387,0
30553534052,63
30060666804,5
30456077203,63
10405085600,30
30699541561,5
22505001773,0
30698968816,63
30699070883,5
30631912197,63
30580446203,0
30266692875,6
263925654,0
30019226980,63
30575415228,0
30712646041,0
30218864649,0
30577528316,63
30028168193,4
1314771786,4
30741940449,5
30737360821,4
30642733342,4
30457658350,63
30738928616,4
13200110455,5
30616011517,3
30699211260,0
12154872863,0
6538546034,5
30699373939,5
30081565367,3
30577552780,63
30205455479,11
273259618,63
30733890367,63
30605088460,63
30131091148,3
295444012,5
30726244245,0
30375547013,0
30698204983,0
30582647254,4
18455449,5
30765829938,63
30605395166,63
30592933134,6
30420808807,0
22665761589,2
30592015215,4
30738963168,4
20338166091,55
30373362461,3
30699170986,5
30406064182,3
30510211660,11
30733039263,4
30635444094,0
16116359654,6
30419398771,0
30591661420,63
30310721090,63
30603045542,63
19053423360,5
30192012755,3
30699448725,5
30700120979,5
30451803785,0
30630119614,4
30723046083,4
30621831972,63
25402700,4
30697439186,63
30742712670,0
22903499270,4
30666518042,0
30695593097,63
30006215342,63
30411713552,3
10042376521,63
30655526439,164
30615147334,63
1418092990,3
30164865635,63
17004356569,3
17321033437,4
30748319081,3
16542309530,11
30506896332,5
30733061678,4
30699612419,0
30346436952,63
30720797327,5
30583522693,4
30725401637,3
30320590442,63
30669932742,5
30710720903,3
30687916129,63
22540084126,3
30736838393,5
30272422048,6
30699494847,0
30508896190,0
30061677364,3
22908202766,4
30739468647,4
22428707562,3
16596202671,6
30034188559,165
30598470459,63
17004358135,3
22780723688,5
30706120130,0
22522700240,3
30629506866,30
30268481506,6
30291747387,0
4974553488,3
30139087526,0
30706816484,117
30302322626,4
30717504047,4
30137476836,0
30661340620,4
30561634323,5
30699641289,0
30630656528,0
30734078516,4
30137570440,4
11911277529,5
30509616515,63
30703820512,63
30697840411,0
30651284668,5
30745121743,0
30655386965,0
19007296567,6
30405726267,127
22104386412,4
22822143252,3
30262250233,5
22456432044,0
22467466031,5
30137476832,0
30740633428,5
30569541332,4
30753745335,0
30745598412,0
30144522013,4
30723753511,4
30596693557,3
30735571615,0
30738655203,4
30134116792,63
30687507942,63
30137483090,0
30738360455,4
30738478862,4
30137496346,0
22786085710,63
30211128484,5
30577408248,5
30699920990,0
30254162333,5
30738827389,4
22915441690,3
30699630339,5
30635247143,5
308848486,5
30398746411,92
30697426915,0
300775032,2
30598824321,0
30599387394,5
30623233647,0
30737740101,4
30704504943,5
30739200883,4
30569900299,63
30472463025,0
30031408279,5
375617382,0
30734075639,63
30562924855,5
30282659419,117
30697589680,0
22481136212,63
30699161484,4
30699139656,5
224140372,4
21808783326,2
30652645369,63
30646868355,0
19373730437,0
30494295552,63
30717107101,63
11120462416,132
30128894295,0
30696273875,4
30715181202,5
30709522287,0
30663393412,10
7118763621,3
30698840906,0
30697977197,0
10345263743,5
30606868134,4
276708030,5
30715481741,4
30722530139,0
30584259903,0
30582854817,5
30627401813,30
30739959410,4
30637751913,4
30401563289,63
30706477244,63
30660762082,63
30711757330,5
22505003903,0
30026922200,184
30733373633,4
6774803544,4
30558653642,5
30100159168,4
20001365991,3
30531618504,0
30159792323,0
1002643568,5
30692025893,63
30137479879,0
30411721160,5
30603437276,0
30137521347,4
9527162520,5
30709565036,0
679028930,3
30532492373,5
7699227419,4
30108168474,0
17538808895,11
30735572988,0
30016591715,5
30498535968,11
20653501293,3
30512236564,63
30617472169,63
30731096926,63
30516943107,4
4792327496,168
30265797673,6
10042376518,63
30404653040,5
30605319937,0
30262584020,0
30739778981,4
30690901591,4
30741552830,5
30587528785,4
30460786023,5
30718523269,5
30708349899,2
30150739383,5
30722914811,5
30624802417,5
920917862,63
30692368715,0
14369880067,0
22680949616,22
98082467,3
20959755090,4
30697383994,63
22908341931,4
30282662679,63
17635696542,5
30745589239,63
30533973076,5
30727517996,0
30577508390,63
30611468535,0
204769205,63
30701982687,0
22924898685,63
30749468984,5
30667261121,63
30508725938,0
30037443900,5
22413816039,5
30718105550,5
30551321661,63
30271438695,6
17228039008,0
22696512710,4
30736797534,63
9787942533,3
30648502049,5
30383764742,5
30240236874,63
30518625042,4
22904299318,5
30745033009,3
30738958381,4
30268482460,6
30321519030,63
30625297500,4
30697353196,63
30617944030,5
30608563599,5
1141989696,5
30275136838,5
30524657614,5
30611507936,0
30551324870,3
30266384977,6
30671314134,0
30446364035,0
30717509068,5
30697801108,0
30699366008,0
30139065718,0
30738519553,4
30413178896,3
75161672,3
30647205301,3
30744902947,4
22803262123,3
5484830778,63
22520788137,0
30473332378,10
30746354350,0
22903783851,3
30726874326,63
1072664671,4
408701562,3
1300068323,3
30734533919,0
18033987695,3
22531841501,3
30310717891,63
30522211751,4
22780396348,4
30137472561,4
30568978951,63
30745385820,0
30718106324,4
30728068649,5
1409893345,71
30669026158,63
22522374020,0
30666367225,5
22844619803,71
30697841179,63
30744988095,0
15828219337,11
30499410398,0
30695037929,5
18601263765,4
30598542039,63
30722073130,63
20805023687,11
30370378663,4
30725898203,0
30697814994,5
30661074493,63
30547042755,0
541789791,15
18712190045,0
22592672501,4
30624652093,4
16600501267,6
30450427184,5
30661515150,63
30732804563,4
11665918958,51
30397097914,63
30607905846,3
30525556691,0
30029271136,63
30000462742,3
30334987034,0
22104386413,4
30699587123,0
30631143487,0
30520220127,11
30591295915,4
30746230146,4
30661483384,0
30503787880,5
30430437040,0
4438884574,34
30468585250,5
30743825854,63
30751202232,63
21104668552,5
30651208689,6
13586814399,5
30722660282,5
22605512164,63
30272826588,6
30137578747,0
10087726122,2
22903498782,3
30659660996,0
30315127466,5
30254396505,10
30447583860,10
22871584277,0
30419073024,0
30699484668,5
30617197196,5
30424038351,0
22789556985,3
14895291420,4
30510993750,63
22513634548,5
30717099983,0
20806062326,5
12582942133,0
30739957189,4
30732910693,4
1266713163,0
22513613662,22
286376596,4
30749267379,3
9955339887,5
30625148734,3
2102680070,11
22779211497,63
252703162,63
30220052052,4
16384871098,3
30334569093,0
30745381163,5
30739649293,4
30733318413,4
30742304353,0
22520788139,0
30722936247,63
30270380280,6
30699346959,0
30643323655,4
30381009856,63
30574961230,0
30489328924,0
30109893891,3
30753757743,63
30210927008,0
59118317,5
30738297097,4
30572315554,5
30649330793,170
30740177713,4
8892988065,2
1293154510,63
22476453931,5
22585982484,4
30509899624,0
30720535831,0
13476084502,63
1298543009,3
22877227116,63
30671304729,0
30494439678,63
30588174392,0
30699119098,0
30311135997,63
16142069000,6
30620154151,0
30287845534,63
30688797540,4
30741775330,5
30556622041,2
30080600580,3
30724092202,5
30623237011,63
30619654945,0
30137477801,0
30583418944,5
30580206940,0
30647701238,5
6129360905,63
30704789027,5
30725527839,5
30665982159,0
30739924505,4
30745847906,5
30738596503,4
22877224285,63
30738771236,4
202569880,5
6264532291,4
17486983274,4
30314258310,5
22531235089,0
30630587790,0
8716371607,2
30697794662,63
30627120195,0
22903506889,3
14782000941,22
4438884272,34
30734148087,4
30030806640,63
30342789053,63
30737300860,4
17116493944,0
30699129368,5
30750685083,0
30566930899,63
30464101244,4
81080618,15
22894500209,5
20355654855,222
10300791684,5
30014240939,5
30174750093,0
30708735077,4
13242169837,4
19170875952,103
30516816936,5
30699113667,0
30449352548,5
30699606950,5
30335899039,63
30718699490,63
30737300075,4
30272698108,6
30137484016,0
230905570,5
30452640330,0
30749516841,5
30685244095,0
22786084326,63
22379581174,0
30697609815,0
20080340530,63
30316392176,0
30738927283,4
22620328363,45
22354411436,4
30378379096,5
22619234837,3
30699377533,0
30697565211,5
7515561548,3
30722883913,5
6774817641,4
22520277504,0
30712494383,5
30606130925,63
30738651344,4
732859854,5
30137457598,4
1040848197,4
30686911364,5
30566055797,4
381789264,4
30137479608,0
30605002911,0
30455491852,0
30699577021,0
30412246530,0
30692766389,0
30407572946,3
22766098837,3
30739562785,4
30665756336,63
30343440325,0
30211014235,0
8326462429,4
30137480259,0
30109602227,5
30268502312,6
1091594701,20
30606204802,0
30524358813,6
30583406451,5
30356298768,5
20703570014,5
30739326190,4
30735827609,4
30699280318,0
30698907226,0
30457985545,0
1156131364,51
22666086585,5
30519342991,63
30272824113,6
21578272724,3
61312364,3
22852760982,5
30727535202,0
30144702785,5
12595774315,63
22408979460,63
30243170123,5
71946373,4
30717005724,63
1353737089,37
30703848354,0
15301278095,63
30738740872,4
30265911224,6
30741079163,63
30537733883,23
30313257599,63
29948319,3
30608328340,4
30700093116,0
30663434707,4
30697390905,0
30137476843,0
30589292658,5
30446931569,5
8430643074,5
30728180313,63
30262806164,3
5334849970,2
30178028093,4
30272456404,6
20657068659,5
11410712382,63
30577475174,63
30522408900,4
30667607147,0
30751987847,4
30261645489,0
30323999078,4
30688899045,4
22513684981,4
12553489689,15
30137476042,0
30037287169,3
30141801216,0
30699082926,5
30697264996,0
13245416150,3
30699259702,63
30661438142,63
12102352082,15
30731733602,5
30125423498,4
30137543008,4
30615157427,0
30311010244,63
30718319136,63
30231193991,63
30409478138,5
30622131177,63
22448934370,3
5484830768,63
30625510481,3
863170290,0
30381794612,5
30502723114,0
30739220459,4
20451601730,5
30728899403,63
30738058151,4
30380993025,3
30558079269,63
30688490647,0
30628806175,30
1159217683,11
30584038821,63
30628526224,30
30727134603,5
30741864764,0
30697774881,0
30247851299,5
30331173483,117
14833218358,3
30503281430,11
8362852718,5
30652742009,0
30573991245,0
30091784850,63
22513631094,5
30571939719,0
11899403580,5
30695492046,63
30698868453,5
22380400197,11
30721277687,63
30690858090,63
30737175411,4
30746206212,4
30698043799,0
30722406556,63
897560422,15
30573474236,4
30137475092,0
22861540618,2
13096412962,5
30345717147,0
30735773121,63
30137462631,4
30716025056,5
30679123901,5
30747668934,5
30738986446,4
30746362118,4
5370188045,63
30738932875,4
30636201454,3
30604654186,63
30400586400,0
9695113377,4
30612843987,0
20732384775,15
22723629553,4
30660957536,4
30327006267,4
30396591814,5
30699114461,5
794446109,117
2585363632,4
30549303439,4
30296525501,5
30421581548,90
22416893423,0
30137481192,0
30739898625,4
30266522723,6
8559114216,63
30137484915,0
30453954805,0
30563007403,187
30723048130,11
30605169446,63
16324278063,63
3685474423,0
30688509934,63
20652986673,3
30666348889,0
381789256,4
12883870881,5
30267547029,6
30699602522,0
2609856368,184
30698810069,63
30119390152,0
30742191948,0
30564005025,11
30721245915,5
20028516608,5
30080206348,4
3710950034,184
22731583075,11
30697924889,63
30137497113,0
30265212200,6
18046429869,3
30743896063,63
30746180302,5
30699941723,63
30705690009,63
30725186676,0
30605748129,5
30697784402,0
30664514078,0
30431106680,0
30563396569,0
14781990690,22
17041373873,5
268903016,15
30264857899,6
30030225436,0
30287418672,63
30338970628,5
30262576954,0
30645706145,0
30272464449,6
22519779601,5
30102006646,3
30698068508,0
735308510,5
30625522920,3
30588787737,4
30740254683,4
30137572148,4
30697719922,63
30668279810,63
30712247488,63
3242361319,63
30445868700,30
30501461493,63
30050460904,0
30325290707,4
30184443692,4
30706377099,63
30561554005,31
624547746,5
30137481189,0
30282187667,5
30643167208,4
30734713027,5
30090302064,5
30278778019,4
30725881362,63
30660731666,5
30642361161,3
30290991936,63
8525574809,5
10404769003,3
30503768858,63
22781855570,5
248222574,63
30711595010,0
30137562861,4
2499489018,179
16715075061,4
30119425763,5
22877224282,63
30698928414,63
30130989983,63
22608632971,120
14305289192,3
22408987863,63
22793844412,3
30037267223,5
30337487973,0
30349086940,5
17004357559,3
30629543256,0
11120462431,113
30732949644,4
11966703224,5
22488442863,0
30611970167,4
30317835686,43
30646103883,4
30749481517,0
30598353380,5
9483911921,3
30739222853,4
30733150357,4
22688900692,63
30330565047,0
30651474562,0
30057154971,63
30697385714,0
30694115005,0
30738805681,4
22699539308,0
30731292352,0
30694694705,7
30265309882,6
30708380314,0
30282053998,4
8080392568,92
30749371076,63
30626747960,5
30614276809,4
30740255481,4
8178753525,63
30699615654,63
22803197035,4
30381633052,5
18711891640,0
30137480254,0
30137484020,0
4991810375,0
30612148555,4
53288257,5
30745293523,5
17371941549,4
30620192923,63
30746077051,4
5467409062,63
22538662085,5
13324372226,30
30737578799,4
30729942575,63
30699113311,0
30627503942,63
30696799975,4
7367588903,5
30704986252,0
30692138071,0
1026835281,63
30620595053,5
30662358674,63
30740232721,4
30310714844,63
30135254805,0
30669617971,5
30413579067,92
30466389959,5
12171649760,3
30661433448,0
30607318291,63
30318993248,5
30271156587,6
1345714886,5
30723059319,0
30750193337,0
30569376032,4
30706738152,0
30740095877,4
30707355737,0
30496207689,0
30175945410,3
30543903597,0
30109652518,3
30697823676,0
30569979592,63
30651328108,22
30697823439,63
30033008918,0
30264689885,6
30733272474,4
167542746,5
1936768247,0
22819962339,2
16118374025,5
30568888607,4
30415001340,0
30699632268,5
9011151001,0
30140097199,3
22841020708,30
30612306841,0
12612746561,5
30267806721,6
30405177539,63
30405741036,63
30614192976,4
10075525181,22
196981282,5
16873495682,3
30305194929,63
30082154690,5
21115065563,5
30748862919,5
30699637817,4
20324540219,4
30137491659,5
1163126018,120
30210501107,4
30733507733,4
30516354362,5
19946029573,4
30697412824,63
22826397364,4
3353422260,5
22922341286,5
30738612030,4
561310790,15
30551329922,63
1270293452,5
30563028482,5
30713269903,5
30035585485,71
22907927620,4
30651818808,5
30592405868,0
30586697697,0
30738955594,4
30344598588,5
4880340257,0
22568350908,3
30137584218,0
30556502311,0
17759598492,179
30737908838,4
30723759032,4
30030344306,4
30642580268,4
20601249024,0
10746848473,180
30256403075,11
770023534,2
203652682,5
30177639398,0
30570115826,5
30737400718,4
30622632127,0
30619179589,4
668798517,2
13086447238,37
30743797653,0
30738941363,4
168057808,63
30315252780,63
22876932504,5
22671582460,0
22915442429,0
15464901046,4
30278011268,4
30689050743,4
30577514354,0
30329063799,5
30653916821,5
20255302964,3
30742177023,0
30271088338,6
22700559616,63
1945207404,2
30749500749,63
30346660092,0
30697385886,0
30604967437,63
30361289308,0
30210602560,6
30295999000,5
30604610013,5
30433036085,63
30577523159,0
1286173022,20
12606323896,4
12108012226,63
22639983322,4
30266349804,6
30697486924,0
30666997931,3
30693194792,0
30660800011,0
4438854578,34
30737155568,4
30699239387,0
30697805280,5
30635292649,4
668694395,4
30666768890,63
1405648593,63
30334477657,5
30738926661,4
30598800939,63
30446932490,0
30736917748,63
30631305866,0
30404068498,0
20019488476,4
3138995868,15
8287033201,63
30454825667,0
30554562999,4
2455157527,4
30686485432,0
30000172779,5
30594559728,0
30699505558,5
30101647310,3
30602604063,63
30630584380,0
30733324891,4
30708244109,0
30270687120,6
30082267307,4
30577561312,0
458628568,187
30361248792,5
30618033122,0
30428281993,0
30725882521,0
30699395249,63
12163950273,3
30330058014,0
1752765559,15
30699038434,0
30735803894,5
30647532895,0
22630856527,71
30109128474,5
30573174035,0
30699887720,0
30620983909,0
30551329043,63
30725406105,5
30739949546,4
1036460214,3
17751840835,179
30405414195,3
30550501976,5
30738025909,4
30735519134,63
30584727977,5
22617918182,4
1409090477,63
30195875626,63
30282668108,63
30577515373,0
22378369697,11
88289157,5
30619680148,5
30532506062,92
30049349888,5
30193247990,0
22296918995,4
30424001134,11
10888942498,3
30706697520,0
30529760610,0
30137483082,0
22513613958,5
30698947031,0
30259932165,3
30165724141,5
30322305654,4
1385160002,4
22589345816,5
30659567332,5
30605084355,63
30699420095,5
1279220374,63
9331689530,0
30551320878,63
12207244151,5
30613919556,5
30625832160,0
30738124309,4
30282877929,4
30699218080,0
30617712994,5
30055805362,4
2189498640,0
30649468872,0
30137470435,0
30303323811,4
663419831,3
30130637878,63
30740897412,0
22445724212,22
3444423462,0
1278465886,63
30724220521,4
30415743152,3
30328252406,4
30743771476,0
30525606186,5
30506712186,0
30741576149,63
30698760506,0
792263721,3
30731351911,10
30557106228,0
30137527814,0
30738143142,4
30239529939,5
30210816761,47
30629159864,30
30739023788,4
30313353765,63
30739212521,4
17791647434,11
30659067109,0
30205870689,0
30433398353,5
16116362896,6
30723576824,4
30162461376,0
30604777863,63
129127630,4
30665536894,5
4438884571,34
30694773632,0
13181956628,5
30644307300,4
30570004972,4
30137468885,0
30708509974,4
13340361783,63
22559208204,7
30731342242,63
22877632296,4
30714654183,3
14781997134,120
30636659476,63
30384225044,0
22420058771,0
30706025919,0
30667877562,3
30430293602,4
12923692646,184
30569978497,0
30574901440,0
30492925638,30
30735151555,4
30699334611,0
30697841017,5
22817866046,5
30697553669,0
22609855717,5
30584734372,63
30238758221,5
30749359521,63
30718484504,5
30413221832,0
30229908669,5
2520829699,15
21969360140,63
30433259641,32
30329849320,11
30628380743,0
30617342046,5
30381797249,5
30270332533,6
157948480,4
30218117004,0
309161378,15
20167377028,4
30107644551,63
30302327131,4
30268020456,6
30282669908,117
12481311788,0
30755614625,4
30609648341,0
30310718530,63
30749824167,63
2052127906,4
30611510540,0
20453651843,5
30609893899,5
2167109007,51
30398609711,0
22571731549,15
30615837995,0
30250289946,3
4615052891,5
30621801350,63
8903892915,5
30053816788,3
30745953016,0
5939306856,4
22857262972,5
30037394540,4
30471855722,0
30631044908,0
30744631434,30
22779228164,5
30137519181,4
21426614186,5
9180305972,2
30509622022,3
20338166036,55
30457477755,4
14782000809,22
15243867308,3
5609937940,63
17707785050,2
30494989216,0
30710705664,0
9081734968,20
397458844,15
19179307464,4
30137570347,4
30748860136,0
30627696600,0
13061662313,0
13190935085,5
22854045632,5
30739742603,4
30685033181,0
21760937657,5
10768942341,3
30745840288,124
30618041708,5
145641248,3
21513404364,63
30279321778,0
30137484921,0
