book,condition,price,JacketCondition,Book_Info_ID,publisher_ID
30666220920,good,$3.60 ,,9975,2076
30329786475,very good,$24.00 ,,9976,1272
30313008476,very good,$4.49 ,,9977,793
30137537845,,$12.00 ,,9978,453
30698951002,very good,$4.19 ,,9979,246
22506238385,,$20.95 ,,9980,710
30561631558,good,$4.19 ,,9981,1072
30655642066,fair,$4.18 ,,9982,241
30740762345,very good,$4.87 ,,9983,3
22905324356,good,$6.65 ,,9984,793
30698895637,good,$3.61 ,,9985,16
30502736089,very good,$22.94 ,,9986,2892
10171658179,,$6.27 ,,9987,415
30603293062,fair,$6.49 ,,9988,70
30662327916,fair,$3.79 ,,9989,172
30428644979,very good,$17.00 ,,9990,2668
30313260243,good,$15.00 ,,9991,561
8761721184,,$3.50 ,,9992,688
30698983701,good,$3.61 ,,9993,75
30548874161,,$46.64 ,,9994,
16419499823,good,$7.00 ,,9995,353
30711586017,good,$3.94 ,,9996,983
30710689543,good,$3.00 ,,9997,241
30625921060,very good,$5.00 ,,9998,2
22608632972,,$8.00 ,,9999,2893
30669018898,good,$2.25 ,,10000,231
30635997760,good,$5.20 ,,10001,1160
12491236640,good,$3.75 ,good,10002,2894
18486108152,,$20.00 ,,10003,1179
22848126814,good,$6.08 ,,10004,1470
30573986905,good,$4.99 ,,10005,719
96377151,,$8.00 ,,10006,2777
30744624497,good,$4.15 ,,10007,74
30662157821,good,$2.69 ,,10008,2
853252347,very good,$10.50 ,,10009,2895
30694101602,good,$3.80 ,,10010,79
22457125901,very good,$4.83 ,,10011,
30058348625,very good,$4.95 ,,10012,2896
30550417586,new,$7.18 ,,10013,
30265928335,new,$24.44 ,,10014,
22540656773,good,$8.86 ,,10015,2
30647525791,very good,$3.99 ,,10016,250
30272456403,new,$37.82 ,,10017,
18657093030,very good,$10.00 ,,10018,1261
30267550536,new,$26.52 ,,10019,
30282667179,good,$3.00 ,,10020,185
30687932142,,,,10021,1072
14461320739,good,$3.93 ,,10022,252
30669082820,fair,$1.00 ,,10023,20
30466297620,very good,$1.00 ,,10024,2897
21998624487,,$20.51 ,,10025,552
9231483988,good,$7.15 ,,10026,2898
30699475230,very good,$3.51 ,,10027,2
30668197192,new,$14.41 ,,10028,
30744728100,good,$4.70 ,,10029,104
30628515004,very good,$9.95 ,,10030,2332
18840823157,,$18.14 ,,10031,2899
30716423664,good,$2.50 ,,10032,241
30611222010,new,$12.20 ,,10033,2774
30239865420,very good,$3.69 ,,10034,2900
30549675916,good,$6.49 ,,10035,1072
6754071634,,$3.50 ,,10036,2901
30575386195,good,$4.19 ,,10037,74
30684747183,,$8.78 ,,10038,
30266362437,new,$39.02 ,,10039,
30616217323,good,$2.78 ,,10040,20
30562682964,very good,$25.00 ,,10041,333
30614871113,good,$7.00 ,,10042,34
30749509009,,$5.65 ,,10043,121
30402646349,new,$9.06 ,,10044,
30210726235,good,$3.69 ,,10045,2902
30739449956,good,$4.55 ,,10046,1881
30037639204,good,$8.46 ,,10047,10
30722957830,very good,$4.35 ,,10048,585
30584717069,very good,$10.83 ,,10049,1072
30051758696,fair,$5.46 ,,10050,635
1812094786,very good,$4.50 ,,10051,598
30666886496,good,$5.99 ,,10052,1276
22903509209,,$1.00 ,,10053,
30738752239,good,$4.70 ,,10054,39
30604716703,good,$3.00 ,,10055,104
30436826720,very good,$8.00 ,,10056,528
30641121003,good,$3.00 ,,10057,380
30428568940,good,$13.28 ,,10058,657
9584620233,very good,$5.58 ,,10059,2903
30265625342,new,$47.62 ,,10060,
5467319714,fair,$4.50 ,,10061,2904
30032277014,new,$16.44 ,,10062,2905
206516948,very good,$12.00 ,,10063,2906
30732705466,fair,$6.91 ,,10064,35
30339361477,,$14.00 ,,10065,20
30605002905,good,,,10066,343
331786960,very good,$2.67 ,,10067,2907
30738548278,good,$4.98 ,,10068,476
30739866945,good,$4.81 ,,10069,39
30521954149,good,$7.00 ,,10070,589
30697298945,very good,$3.84 ,,10071,94
30201078846,new,$8.50 ,,10072,1072
30710892145,very good,$5.99 ,,10073,788
30723108220,good,$5.99 ,,10074,20
22413527227,very good,$19.00 ,,10075,228
20760147400,very good,$5.00 ,,10076,1999
30742303110,very good,$3.98 ,,10077,249
30739676116,good,$4.00 ,,10078,
30268654708,new,$36.63 ,,10079,
30711910592,good,$3.98 ,,10080,182
30625293298,very good,$7.95 ,,10081,561
30247858060,very good,$3.51 ,,10082,2908
30575903228,good,$4.19 ,,10083,1072
30456890470,very good,$6.61 ,,10084,253
3209889895,,$5.31 ,,10085,819
30568165273,new,$8.24 ,,10086,
30713291923,good,$2.59 ,,10087,336
30617071885,good,$2.99 ,,10088,48
11682962422,very good,$5.14 ,good,10089,2909
30709000966,very good,$3.61 ,,10090,709
30699642628,very good,$3.98 ,,10091,
30625242266,,$5.99 ,,10092,2
30038863133,good,$6.28 ,,10093,20
30649475710,good,$2.00 ,,10094,20
9145641228,,$15.00 ,,10095,381
22408970641,good,$4.00 ,,10096,2910
30585112698,good,$4.00 ,,10097,151
30310716705,,$3.99 ,,10098,483
95933827,,$6.00 ,,10099,2911
30740054978,good,$7.10 ,,10100,1072
30276690033,very good,$3.69 ,,10101,117
30264452580,,$6.95 ,,10102,151
30733013682,very good,$4.70 ,,10103,41
30306098229,very good,$3.69 ,,10104,2912
30310719622,fair,$2.99 ,,10105,20
30270579802,new,$37.50 ,,10106,
30656863934,good,$4.46 ,,10107,3
3841318070,good,$1.85 ,,10108,2913
30737969210,good,$11.32 ,,10109,
16450862320,good,$10.00 ,good,10110,2914
30745010991,very good,$10.00 ,,10111,673
30523190602,good,$4.69 ,,10112,79
30011584705,good,$3.50 ,,10113,1349
30688499368,very good,$9.53 ,,10114,218
30064399452,good,$6.49 ,,10115,2915
30601054344,very good,$10.00 ,,10116,2916
30087530515,,$15.00 ,,10117,1622
30398060747,good,$2.50 ,,10118,241
1676969925,,$10.32 ,,10119,2917
30521885670,,$18.25 ,,10120,21
11990825414,,$12.50 ,,10121,467
30603709001,good,$5.00 ,,10122,834
30734268233,good,$2.99 ,,10123,3
69711061,,$3.00 ,,10124,20
30727676077,good,$2.23 ,,10125,
30741539571,good,$3.94 ,,10126,25
30329782567,good,$6.00 ,,10127,
1218527692,,$10.00 ,,10128,2918
30239167898,good,$12.50 ,,10129,185
30733462741,good,$4.46 ,,10130,476
30137476939,,$4.00 ,,10131,20
6774826624,,$3.31 ,,10132,2919
22860237381,very good,$20.00 ,,10133,2102
30267200445,new,$41.10 ,,10134,
6253994234,good,$5.31 ,,10135,2920
30711794086,good,,,10136,1421
30739601443,good,$4.48 ,,10137,
30697450303,very good,$4.19 ,,10138,493
30665505974,good,$3.00 ,,10139,20
30551329923,good,$2.99 ,,10140,20
30700006634,very good,$4.82 ,,10141,156
30513501092,good,$6.49 ,,10142,1072
30686145687,good,$2.50 ,,10143,20
30737202787,very good,$4.25 ,,10144,
30617716973,very good,$4.19 ,,10145,477
30724501563,good,$6.98 ,,10146,129
30429754833,,$13.27 ,,10147,2921
30718700522,good,$4.19 ,,10148,172
30577465814,good,$3.87 ,,10149,643
30683706939,good,$4.75 ,,10150,20
30748286230,good,$2.49 ,,10151,3
30433261287,new,$52.03 ,,10152,229
30128330482,very good,$13.00 ,very good,10153,2922
30697265489,good,$39.99 ,,10154,1875
30613577072,good,$5.00 ,,10155,20
30264148425,good,$3.98 ,,10156,146
30420365524,,$25.00 ,,10157,8
30618024719,good,$3.61 ,,10158,241
30586380847,good,$19.95 ,,10159,21
13242170488,,$11.60 ,,10160,705
20338166054,,$5.27 ,,10161,635
30257129258,,$11.50 ,,10162,2923
30636614578,good,$4.19 ,,10163,20
30759007765,good,$4.84 ,,10164,9
30615883650,good,$2.50 ,,10165,2
1355866045,,$3.63 ,,10166,2924
30688809929,very good,$3.85 ,,10167,79
30695597349,good,$5.31 ,,10168,697
30718136955,good,$6.48 ,,10169,39
30580464983,good,$5.37 ,,10170,37
30594881202,good,$4.75 ,,10171,241
30387674923,fair,$9.80 ,,10172,713
9422999,very good,$8.00 ,,10173,2925
6129361564,very good,$11.00 ,,10174,2926
22600987149,good,$8.99 ,,10175,2927
30407385469,good,$3.84 ,,10176,1072
83694333,,$18.00 ,,10177,2928
30715445121,good,$4.19 ,,10178,68
15825062723,,$7.26 ,,10179,2929
22745454557,,$20.00 ,,10180,2930
30699272128,good,$3.96 ,,10181,172
11951847531,very good,$5.00 ,,10182,20
30692889483,good,$3.80 ,,10183,2931
30323945297,new,$3.34 ,,10184,
30256679821,good,$3.98 ,,10185,2932
30699595889,good,$3.98 ,,10186,185
30577431929,good,$5.47 ,,10187,274
30620489532,good,$3.00 ,,10188,2
30740279364,good,$4.00 ,,10189,
30742146012,good,$3.98 ,,10190,2897
30037361359,good,$6.47 ,,10191,20
30035344692,,$8.00 ,,10192,2
30627362764,new,$30.65 ,,10193,1392
30577417427,very good,$4.19 ,,10194,1196
30720510465,good,$3.61 ,,10195,140
30137477794,,$7.00 ,,10196,2
30652056860,very good,$3.80 ,,10197,578
20284987218,good,$9.95 ,,10198,900
308405492,fair,$10.50 ,,10199,
30739527798,good,$5.51 ,,10200,271
30665782499,good,$6.69 ,,10201,1427
30747637120,very good,$17.50 ,good,10202,2498
30724501632,good,$3.80 ,,10203,1072
30575015104,good,$3.80 ,,10204,1072
1181077062,good,$18.00 ,very good,10205,2933
30282054549,new,$32.42 ,,10206,
30619622974,good,,,10207,253
30594405074,good,$5.89 ,,10208,2934
30664943900,good,$4.60 ,,10209,
30137533139,,$23.00 ,,10210,2935
30411965341,good,$5.67 ,,10211,2936
57341513,,$20.00 ,,10212,436
30139079638,very good,$4.95 ,,10213,2937
22899486496,very good,$6.49 ,,10214,1072
30714887809,very good,$5.99 ,,10215,568
30607743994,very good,$6.81 ,,10216,661
30686912643,good,$4.97 ,,10217,1340
30708632595,,$21.77 ,,10218,2938
30355554727,very good,$3.98 ,,10219,2939
8451604477,new,$10.00 ,new,10220,135
30697303847,good,$3.98 ,,10221,516
30543104692,good,$4.48 ,,10222,1687
30697512587,good,$3.97 ,,10223,736
30472129575,good,$10.00 ,,10224,238
776876776,very good,$12.50 ,,10225,2940
30697365336,good,$8.17 ,,10226,344
30752629774,very good,$6.11 ,,10227,2217
30217842250,very good,$3.51 ,,10228,2941
30456166586,very good,$25.00 ,very good,10229,2354
20486898601,,$10.00 ,,10230,1885
30745819816,,$18.75 ,,10231,436
1223705332,good,$5.00 ,,10232,2942
386334032,,$5.00 ,,10233,1072
30288848642,very good,$3.00 ,,10234,2943
806675088,very good,$14.00 ,,10235,1072
1046695037,very good,$5.00 ,,10236,2944
30737571231,very good,$4.00 ,,10237,
9673504602,,$29.00 ,,10238,2945
30719579314,good,$3.48 ,,10239,
30272818614,new,$33.05 ,,10240,
30139045862,very good,,,10241,2946
30636401918,,$1.69 ,,10242,1838
30741857912,good,$6.29 ,,10243,231
30664001973,good,$11.92 ,,10244,20
30272631893,new,$36.93 ,,10245,
16714225284,very good,$7.38 ,,10246,1891
1314771778,good,$1.75 ,,10247,2263
30266867937,new,$40.19 ,,10248,
30742308038,,$9.00 ,,10249,20
11120462429,,$12.00 ,,10250,2947
30301069438,very good,$3.69 ,,10251,2948
30502710330,good,$3.98 ,,10252,477
21771176815,fair,$5.95 ,,10253,104
22857490988,very good,$3.50 ,,10254,380
22903502824,,$2.41 ,,10255,
30697645517,good,$3.61 ,,10256,79
5467333100,good,$3.50 ,,10257,483
12291014119,good,$3.50 ,,10258,2395
30093697654,,$20.00 ,,10259,333
30039436343,very good,$6.49 ,,10260,2
15807602652,good,$18.00 ,,10261,1622
30733329150,good,$4.55 ,,10262,35
22762519164,good,$5.24 ,,10263,104
22409979182,new,$22.32 ,,10264,
15900922195,good,$7.00 ,very good,10265,2949
30620584724,very good,$4.41 ,,10266,274
22600955699,very good,$14.95 ,good,10267,2950
30656017677,very good,$6.02 ,,10268,241
13489110128,,$15.20 ,,10269,
30023261546,very good,$5.00 ,,10270,66
99706731,,$15.00 ,,10271,2951
30657521379,fair,$4.00 ,,10272,948
30599978248,good,$4.75 ,,10273,2245
30714905951,very good,$3.61 ,,10274,2318
334872266,,$30.00 ,,10275,2952
20653501295,,$11.00 ,,10276,2285
30739795661,good,$4.70 ,,10277,35
30699522623,good,$3.61 ,,10278,169
22513697980,good,$18.00 ,good,10279,2019
16116352098,new,$21.30 ,,10280,
30697384317,good,$4.54 ,,10281,3
30725401655,very good,$1.00 ,,10282,
30738545021,very good,,,10283,35
22787337580,good,$3.75 ,,10284,2
30715433272,very good,$3.80 ,,10285,898
30516511323,good,$7.50 ,,10286,1072
30137541553,,$8.00 ,,10287,20
3890332555,,$5.50 ,,10288,574
30609307526,good,$2.99 ,,10289,2
30562093954,good,$6.64 ,,10290,1906
22787739718,new,$8.04 ,,10291,2953
30711388261,very good,$9.96 ,,10292,20
30712466452,good,$4.69 ,,10293,172
30738801372,good,$4.00 ,,10294,39
3135114567,good,$4.99 ,,10295,20
12340604983,,$12.00 ,,10296,2954
30699179073,good,$4.34 ,,10297,172
5789908,,$7.50 ,,10298,2955
1079963639,,$50.00 ,,10299,2956
30604205443,,$6.00 ,,10300,662
885795753,good,$15.50 ,,10301,2957
30618454372,good,$3.98 ,,10302,1287
30087737830,,$8.99 ,,10303,238
30736785455,very good,$7.42 ,,10304,168
30709926821,very good,$8.00 ,very good,10305,37
30602760914,fair,$5.99 ,,10306,2488
30699820972,new,$1.00 ,,10307,1072
1164652848,,$12.50 ,,10308,2
30657511135,good,$3.09 ,,10309,306
30703698935,good,$8.81 ,,10310,96
30692810699,good,$3.60 ,,10311,151
22870408799,good,$11.94 ,,10312,1561
30137490707,,$23.00 ,,10313,2958
22675915135,,$3.40 ,,10314,20
30137537849,,$8.00 ,,10315,1676
20637175170,very good,$9.50 ,,10316,2
30132029142,good,$90.00 ,,10317,2959
22876573758,very good,$14.95 ,,10318,1033
639331154,,$22.50 ,,10319,2960
30606144130,good,$2.49 ,,10320,2961
30574659134,,$14.95 ,,10321,2962
19902955216,,$25.00 ,,10322,1455
21998624495,,$20.51 ,,10323,552
30661852755,very good,$9.48 ,,10324,231
30125425236,,$7.26 ,,10325,122
30669016042,good,$1.25 ,,10326,70
597298527,very good,$31.00 ,,10327,2963
30716511722,good,$2.49 ,,10328,20
30716799452,very good,$15.00 ,,10329,2964
5269592818,very good,$11.00 ,very good,10330,1072
22380263421,good,$25.00 ,,10331,2965
30543130024,new,$7.26 ,,10332,
10880700868,,$3.00 ,,10333,2
30601902277,very good,$5.00 ,,10334,2
30643343964,good,$6.47 ,,10335,1072
30601277738,good,$2.95 ,,10336,20
30598757801,good,$2.60 ,,10337,151
30720523586,good,$3.84 ,,10338,9
22608633001,,$8.00 ,,10339,2893
30181720845,very good,$3.94 ,,10340,1072
30514117131,very good,$4.19 ,,10341,568
30426272569,very good,$6.16 ,,10342,1695
30720950813,good,$3.69 ,,10343,274
30712987102,good,,,10344,81
30551147917,,$12.07 ,,10345,266
22765297048,good,$6.30 ,,10346,37
30631003908,new,$14.57 ,,10347,2
15331172009,,$8.45 ,,10348,2966
19496336416,good,$6.49 ,,10349,2
30651453974,very good,$5.99 ,,10350,1474
30711597392,very good,$12.21 ,,10351,445
30744768309,good,,,10352,81
20638089185,,$12.50 ,,10353,1134
30690587869,good,$2.59 ,,10354,182
4805197435,fair,$10.00 ,,10355,2967
13014231138,good,$2.00 ,,10356,2968
30137493498,,$18.00 ,,10357,1110
30346129427,new,$10.98 ,,10358,
30738775396,good,$5.69 ,,10359,
30699091595,good,$4.42 ,,10360,94
30434932927,very good,$22.00 ,,10361,2969
30699171848,good,$4.19 ,,10362,172
30734664931,very good,,,10363,900
8915760,,$17.00 ,,10364,2970
30090245313,good,$6.49 ,,10365,2971
203987274,,$232.19 ,,10366,2972
30686227547,good,$3.80 ,,10367,1072
22505125174,good,$4.48 ,,10368,1977
22900486534,very good,$3.95 ,good,10369,2973
30744087788,very good,$3.98 ,,10370,249
30471860012,good,$4.98 ,,10371,241
30699164887,good,$5.30 ,,10372,301
1227066372,,$17.00 ,,10373,2974
30091624299,,$5.00 ,,10374,310
30566451214,new,$8.66 ,,10375,
22595820443,good,$4.19 ,,10376,326
30577432472,good,$5.46 ,,10377,48
30630996029,new,$14.57 ,,10378,2
13008746976,,$6.16 ,,10379,2975
11954346186,fair,$17.00 ,very good,10380,2976
30738726481,good,$6.07 ,,10381,
30695688352,good,$4.26 ,,10382,151
30529866685,good,$5.62 ,,10383,20
30456044599,very good,,,10384,20
10218614937,,$2.00 ,,10385,20
30265475405,new,$59.83 ,,10386,
931734909,,$5.27 ,,10387,962
22451505879,good,$10.00 ,poor,10388,1072
30596078256,good,$5.00 ,,10389,2
20255302967,,$11.00 ,,10390,188
30763176055,fair,$7.93 ,,10391,1072
30698092809,good,$3.97 ,,10392,169
30703593555,very good,$8.00 ,,10393,1146
22920879927,,$27.50 ,,10394,407
863143993,good,$6.99 ,poor,10395,1816
30621677474,very good,$10.24 ,,10396,
1269423834,very good,$7.00 ,,10397,20
30616496011,very good,$4.59 ,,10398,948
30632079761,,$4.95 ,,10399,
6094349239,very good,$5.00 ,,10400,2503
8670140491,,$7.00 ,,10401,34
30268497741,new,$28.59 ,,10402,
30607816554,very good,,,10403,2977
30693681785,very good,$7.96 ,,10404,117
30668111239,good,$1.00 ,,10405,94
22911197335,good,$2.50 ,,10406,2
30615923986,good,$6.36 ,,10407,1685
30210916909,very good,$3.98 ,,10408,2846
30718476498,very good,$3.98 ,,10409,2978
22903512386,,$1.00 ,,10410,
30640182187,good,$8.74 ,,10411,
13552516044,fair,$4.00 ,,10412,867
30739019093,good,$4.00 ,,10413,104
30137472309,,$4.00 ,,10414,2
17959936371,very good,$6.49 ,,10415,1072
30738961953,good,$4.00 ,,10416,35
17004357222,,$30.00 ,,10417,2
30042025450,fair,$1.05 ,,10418,
30139042213,very good,$37.99 ,,10419,2979
22408987144,good,$5.00 ,,10420,2980
30240326510,good,$5.00 ,,10421,2981
30732909275,very good,$4.00 ,,10422,
30642451834,new,$8.84 ,,10423,
5467442034,good,$4.99 ,,10424,483
22779211894,good,$4.49 ,,10425,2
30728443160,very good,$3.61 ,,10426,1
30583467910,good,$24.00 ,,10427,2982
30745476459,good,$12.33 ,,10428,46
30132953036,,$2.17 ,,10429,2652
30728594938,good,$8.95 ,,10430,117
30049198153,good,$17.25 ,,10431,1053
998140904,good,$10.00 ,,10432,2983
30391930171,very good,$3.61 ,,10433,25
2195879888,,$29.00 ,,10434,1781
30699596319,good,$3.98 ,,10435,1059
30620926712,new,$22.58 ,,10436,621
7939990892,very good,$5.99 ,,10437,249
30577524860,good,$4.69 ,,10438,172
30617053911,good,$6.63 ,,10439,20
1377123325,fair,$8.00 ,,10440,2
30656919950,very good,$6.29 ,,10441,2984
30697705790,good,$4.19 ,,10442,79
22886640621,very good,$8.76 ,,10443,2985
22618049877,,$2.00 ,,10444,2
30590097634,fair,$7.48 ,,10445,832
30738605079,good,$5.70 ,,10446,35
30327172381,new,$4.84 ,,10447,
22780680571,good,$225.00 ,,10448,1312
13274244915,fair,$1.80 ,,10449,37
30697575007,good,$8.27 ,,10450,899
30712203683,very good,$3.98 ,,10451,305
30747487934,very good,$16.00 ,very good,10452,2986
30661432158,very good,$6.24 ,,10453,10
30525849597,very good,$4.93 ,,10454,1612
5930892391,very good,$12.00 ,,10455,238
30749091906,very good,$4.15 ,,10456,1660
118335126,,$5.00 ,,10457,2987
30699177504,good,$4.69 ,,10458,172
30737259087,good,$8.15 ,,10459,
30641704150,good,$5.99 ,,10460,489
30695989137,,$5.99 ,,10461,20
30740758238,very good,$4.86 ,,10462,1477
10058538700,good,$5.00 ,,10463,2988
107350406,very good,$14.00 ,very good,10464,931
6583949028,fair,$30.00 ,,10465,340
184854492,,$2.00 ,,10466,20
970742165,good,$25.00 ,,10467,2989
30501913798,good,$3.61 ,,10468,86
30699163602,good,$7.08 ,,10469,253
30282669990,fair,$3.00 ,,10470,2293
17722731,,$15.00 ,,10471,249
30732523506,very good,$5.14 ,,10472,1500
30686147551,good,$4.12 ,,10473,20
30661878117,very good,$4.08 ,,10474,2990
30048784218,good,$8.68 ,,10475,20
10456472936,good,$5.00 ,,10476,2
30326710083,new,$18.98 ,,10477,
30557203856,,,,10478,136
30726406480,,$16.94 ,,10479,2991
30137476937,,$7.00 ,,10480,20
30272823157,new,$41.07 ,,10481,
30526720280,very good,$5.00 ,,10482,66
30707565032,very good,$5.99 ,,10483,668
30699841012,new,$1.01 ,,10484,1072
30643432849,good,$4.19 ,,10485,9
22861390834,fair,$6.25 ,,10486,39
30575018073,good,$6.00 ,,10487,2
19181163270,,$23.00 ,,10488,2992
30286622616,fair,$8.00 ,,10489,2993
30555727639,fair,$6.98 ,,10490,421
30666271560,,$3.00 ,,10491,2793
30535405143,,$5.00 ,,10492,1072
30562026647,new,$16.70 ,,10493,
30635446339,good,$3.97 ,,10494,9
1174641597,good,$1.00 ,,10495,2994
30109811682,good,,,10496,221
12009742548,very good,$235.32 ,,10497,2225
30526691629,,$3.92 ,,10498,2
13281627693,,$3.18 ,,10499,20
30720541174,good,$3.80 ,,10500,169
30738601025,good,$5.27 ,,10501,644
30251544217,,$9.68 ,,10502,
1166217257,good,$13.39 ,,10503,2
30533302473,very good,$12.00 ,,10504,2995
30747573324,good,$3.00 ,,10505,20
30745388722,good,$6.39 ,,10506,189
30739860789,good,$4.70 ,,10507,39
30575292438,very good,$4.19 ,,10508,202
30631418964,new,$13.66 ,,10509,261
6176736642,,$6.95 ,,10510,1072
30744497328,,$1.96 ,,10511,387
30239535283,good,$8.00 ,,10512,2996
30609313011,good,$2.99 ,,10513,639
22870036478,good,$8.99 ,,10514,380
5848925628,fair,$6.50 ,,10515,27
30752534836,very good,$4.15 ,,10516,2943
30551326313,good,$2.99 ,,10517,20
30699466448,good,$3.51 ,,10518,101
105112880,good,$12.00 ,,10519,2997
30699419241,very good,$3.98 ,,10520,291
22665761593,,$12.75 ,,10521,115
765765850,good,$1.85 ,,10522,939
30297741791,,$25.00 ,,10523,845
30011566478,good,$18.91 ,,10524,2
29114167,,$7.50 ,,10525,2
30296691475,good,$6.48 ,,10526,380
30150444819,,$15.86 ,,10527,20
30750041803,good,$10.00 ,,10528,306
30699649674,good,$3.51 ,,10529,56
30667080646,good,$5.66 ,,10530,249
30734822510,good,$3.18 ,,10531,117
30667596044,fair,$3.39 ,,10532,306
30733510416,very good,$4.70 ,,10533,
30625830604,very good,$4.19 ,,10534,169
6350492321,good,$6.00 ,,10535,2
3879462260,,$10.00 ,,10536,1451
30711693763,good,$3.00 ,,10537,793
30740141183,new,$18.75 ,,10538,
30472018964,very good,$4.00 ,,10539,2
12793500988,good,$88.04 ,,10540,2998
30669262406,very good,$6.95 ,,10541,156
30733869369,good,$3.99 ,,10542,133
30575912646,good,,,10543,182
80381323,new,$14.50 ,new,10544,2999
30468176206,,$25.00 ,,10545,50
14026679050,,$14.00 ,good,10546,3000
30271289477,new,$38.42 ,,10547,
30166349804,good,$35.00 ,,10548,2
2035605341,very good,$300.00 ,,10549,3001
30042851191,good,$20.00 ,,10550,3002
30583466927,very good,$8.00 ,,10551,384
30644167225,new,$9.75 ,,10552,
30738543558,very good,$4.00 ,,10553,
30427412476,,$8.96 ,,10554,2102
16278513656,good,$35.00 ,,10555,3003
6667787725,,$12.10 ,,10556,894
30596055090,good,$5.99 ,,10557,571
30733498747,good,$4.55 ,,10558,144
30504101565,,$5.45 ,,10559,3004
30137473212,,$14.00 ,,10560,20
5239560997,,$3.63 ,,10561,
30558003186,very good,$9.95 ,very good,10562,387
22647999288,good,$3.20 ,,10563,380
30710678653,good,$2.99 ,,10564,74
30723061544,good,,,10565,6
30271289478,new,$39.62 ,,10566,
3230268196,good,$35.00 ,,10567,3005
30275033844,good,$2.50 ,,10568,20
30700031271,very good,$5.99 ,,10569,1072
30671489659,good,$7.00 ,,10570,336
30737060541,good,$4.70 ,,10571,35
18289780879,new,$13.88 ,,10572,
30442763596,very good,$11.87 ,,10573,2
30734765931,very good,,,10574,306
30744771928,good,,,10575,1246
30740002244,good,$5.70 ,,10576,35
22926440057,very good,$5.21 ,,10577,377
30707063884,good,$5.99 ,,10578,1072
30708405022,good,$3.80 ,,10579,477
30731173248,,$10.35 ,good,10580,3006
30733886837,fair,$7.73 ,,10581,3007
30697296076,good,$6.43 ,,10582,274
30620485677,good,$5.57 ,,10583,2
30383559039,very good,$15.00 ,very good,10584,2095
22531841498,good,$1.00 ,,10585,151
30444959605,good,$5.99 ,,10586,1072
30470508667,good,$4.19 ,,10587,600
30652162734,good,$6.39 ,,10588,109
30727509909,good,$3.94 ,,10589,146
30268653673,new,$44.94 ,,10590,
30688927175,very good,$3.95 ,,10591,25
5076863242,,$10.00 ,,10592,2
30747388212,very good,$3.98 ,,10593,1574
30703596578,poor,$5.25 ,,10594,20
30282658808,very good,$4.00 ,,10595,1706
30365664481,fair,$7.32 ,,10596,400
30642844854,new,$9.79 ,,10597,
30613137426,good,$3.00 ,,10598,2
8500893089,,$9.29 ,,10599,3008
30744651729,fair,$6.98 ,,10600,129
30319994505,very good,$1.00 ,,10601,3009
30697328536,good,$4.90 ,,10602,20
30688662848,good,$3.85 ,,10603,1072
22471105910,,$30.00 ,,10604,381
30699277168,very good,$4.61 ,,10605,1008
30688495598,good,$4.19 ,,10606,249
30137476846,,$4.00 ,,10607,2
30611940223,fair,$10.99 ,,10608,1396
30522233060,new,$7.75 ,,10609,
30689068219,good,$3.98 ,,10610,2377
30642237193,new,$37.10 ,,10611,
30161027956,very good,$1.99 ,,10612,182
30188161483,very good,$7.00 ,,10613,2
1288786367,good,$3.00 ,,10614,3010
22895753512,good,$8.40 ,,10615,3011
30733212656,good,$4.00 ,,10616,511
30697857353,good,$3.98 ,,10617,1788
30580810206,good,$4.19 ,,10618,70
30447004333,good,,,10619,1072
30137477803,,$5.00 ,,10620,2213
6517942901,very good,$7.00 ,,10621,905
22887906951,very good,$5.00 ,,10622,66
30268498567,new,$27.71 ,,10623,
15571704227,very good,$5.55 ,,10624,151
30440715288,very good,$12.97 ,,10625,947
10746846404,,$3.62 ,,10626,2449
22520434784,,$15.00 ,,10627,3012
30697503228,very good,$11.82 ,,10628,2784
30707070577,good,$5.99 ,,10629,3013
22556554080,new,$19.58 ,,10630,
30594509395,good,$8.84 ,,10631,
8139693,,$45.00 ,,10632,3014
30688586658,very good,$3.95 ,,10633,165
30669789444,good,$5.15 ,,10634,2261
16640601048,,$750.00 ,,10635,2618
808913060,very good,$15.00 ,very good,10636,3015
1161155278,good,$20.00 ,,10637,732
22665165891,good,$19.98 ,,10638,985
30690798937,new,$40.31 ,,10639,856
30129254730,very good,$10.62 ,,10640,
30386114738,fair,$25.00 ,,10641,732
30420758627,good,$3.84 ,,10642,146
30271155129,new,$41.39 ,,10643,
30735793007,very good,$4.70 ,,10644,98
30210715271,very good,$3.69 ,,10645,3016
30722324609,good,$4.06 ,,10646,486
22799317324,,$250.00 ,,10647,1312
30456660081,good,$6.37 ,,10648,2
30740262069,good,$4.70 ,,10649,86
5467385189,,$7.99 ,good,10650,3017
1416983867,,$20.00 ,,10651,381
22903512032,,,,10652,2178
30705000770,good,$5.68 ,,10653,767
30613678291,very good,$3.80 ,,10654,2931
30743822210,very good,$4.98 ,,10655,1054
30651154903,fair,$7.96 ,,10656,3018
30470208418,good,$4.54 ,,10657,182
14964592420,very good,$12.02 ,,10658,1315
22581901828,good,$3.98 ,,10659,1072
30536904043,new,$5.96 ,,10660,
95982329,,$6.00 ,,10661,3019
30577475856,good,$4.45 ,,10662,1072
30598708148,,$8.47 ,,10663,3020
30699111709,good,$3.94 ,,10664,1072
30721283381,very good,$4.46 ,,10665,182
